dta_train,dta_test,train_percentage,num_docs,num_rels,num_shown,num_feedback,rels_found,last_rel,wss_100,wss_95,NCG@10,NCG@20,NCG@30,NCG@40,NCG@50,NCG@60,NCG@70,NCG@80,NCG@90,NCG@100,total_cost,total_cost_uniform,total_cost_weighted,norm_area,ap,r,loss_e,loss_r,loss_er,recall,cost,rho,beta
mcMMO,junit,0.1,5432.0,87.0,3478.0,3478.0,85.0,3192.0,0.0,0.485,0.471,0.713,0.805,0.931,0.954,0.977,0.977,0.977,0.977,0.977,10434.0,10523.839,12388.0,0.837,0.072,0.977,0.117,0.001,0.118,0.9770114942528736,0.6402798232695139,6,1000.0
mcMMO,junit,0.2,5432.0,87.0,3478.0,3478.0,83.0,3129.0,0.0,0.374,0.264,0.69,0.816,0.874,0.943,0.954,0.954,0.954,0.954,0.954,10434.0,10613.678,13853.5,0.797,0.045,0.954,0.117,0.002,0.119,0.9540229885057471,0.6402798232695139,6,1000.0
mcMMO,junit,0.3,5432.0,87.0,3144.0,3144.0,82.0,2499.0,0.0,0.0,0.471,0.747,0.816,0.908,0.943,0.943,0.943,0.943,0.943,0.943,9432.0,9694.989,13722.0,0.825,0.118,0.943,0.096,0.003,0.099,0.9425287356321839,0.5787923416789397,6,1000.0
mcMMO,junit,0.4,5432.0,87.0,2841.0,2841.0,82.0,2505.0,0.0,0.0,0.322,0.563,0.862,0.92,0.943,0.943,0.943,0.943,0.943,0.943,8523.0,8820.816,13381.125,0.804,0.079,0.943,0.078,0.003,0.082,0.9425287356321839,0.5230117820324006,6,1000.0
mcMMO,junit,0.5,5432.0,87.0,3846.0,3846.0,85.0,3483.0,0.0,0.324,0.322,0.701,0.793,0.92,0.943,0.943,0.977,0.977,0.977,0.977,11538.0,11610.92,13124.0,0.818,0.105,0.977,0.143,0.001,0.144,0.9770114942528736,0.7080265095729014,6,1000.0
mcMMO,junit,1.0,5432.0,87.0,3144.0,3144.0,82.0,2035.0,0.0,0.0,0.287,0.678,0.828,0.943,0.943,0.943,0.943,0.943,0.943,0.943,9432.0,9694.989,13722.0,0.808,0.081,0.943,0.096,0.003,0.099,0.9425287356321839,0.5787923416789397,6,1000.0
mcMMO,mct,0.1,6091.0,23.0,6091.0,6091.0,23.0,5139.0,0.156,0.107,0.261,0.348,0.565,0.609,0.609,0.739,0.739,0.913,1.0,1.0,18273.0,18273.0,18273.0,0.637,0.021,1.0,0.661,0.0,0.661,1.0,1.0,6,1000.0
mcMMO,mct,0.2,6091.0,23.0,2566.0,2566.0,13.0,1529.0,0.0,0.0,0.304,0.391,0.565,0.565,0.565,0.565,0.565,0.565,0.565,0.565,7698.0,10763.217,14734.23,0.497,0.007,0.565,0.117,0.189,0.306,0.5652173913043478,0.4212772943687408,6,1000.0
mcMMO,mct,0.3,6091.0,23.0,1105.0,1105.0,10.0,944.0,0.0,0.0,0.391,0.391,0.391,0.391,0.391,0.391,0.391,0.391,0.391,0.391,3315.0,8951.348,13284.565,0.413,0.014,0.435,0.022,0.319,0.341,0.43478260869565216,0.18141520275816778,6,1000.0
mcMMO,mct,0.4,6091.0,23.0,6091.0,6091.0,23.0,5173.0,0.151,0.101,0.217,0.478,0.522,0.609,0.652,0.739,0.739,0.739,1.0,1.0,18273.0,18273.0,18273.0,0.631,0.02,1.0,0.661,0.0,0.661,1.0,1.0,6,1000.0
mcMMO,mct,0.5,6091.0,23.0,6091.0,6091.0,23.0,4895.0,0.196,0.147,0.217,0.304,0.522,0.565,0.652,0.739,0.913,0.913,1.0,1.0,18273.0,18273.0,18273.0,0.635,0.011,1.0,0.661,0.0,0.661,1.0,1.0,6,1000.0
mcMMO,mct,1.0,6091.0,23.0,6091.0,6091.0,23.0,4894.0,0.197,0.147,0.217,0.348,0.565,0.609,0.652,0.739,0.739,0.913,1.0,1.0,18273.0,18273.0,18273.0,0.638,0.054,1.0,0.661,0.0,0.661,1.0,1.0,6,1000.0
mct,junit,0.1,5432.0,87.0,1232.0,1232.0,47.0,1120.0,0.0,0.0,0.448,0.529,0.529,0.529,0.529,0.529,0.529,0.529,0.529,0.529,3696.0,7558.069,12096.0,0.517,0.159,0.54,0.015,0.211,0.226,0.5402298850574713,0.2268041237113402,6,1000.0
mct,junit,0.2,5432.0,87.0,1105.0,1105.0,63.0,972.0,0.0,0.0,0.494,0.724,0.724,0.724,0.724,0.724,0.724,0.724,0.724,0.724,3315.0,5702.31,11968.999,0.678,0.139,0.724,0.012,0.076,0.088,0.7241379310344828,0.2034241531664212,6,1000.0
mct,junit,0.3,5432.0,87.0,1105.0,1105.0,47.0,930.0,0.0,0.0,0.425,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,3315.0,7293.851,11969.0,0.522,0.172,0.54,0.012,0.211,0.223,0.5402298850574713,0.2034241531664212,6,1000.0
mct,junit,0.4,5432.0,87.0,2316.0,2316.0,76.0,1880.0,0.0,0.0,0.483,0.655,0.851,0.874,0.874,0.874,0.874,0.874,0.874,0.874,6948.0,7735.954,13173.914,0.781,0.141,0.874,0.052,0.016,0.068,0.8735632183908046,0.4263622974963181,6,1000.0
mct,junit,0.5,5432.0,87.0,2316.0,2316.0,75.0,2284.0,0.0,0.0,0.414,0.517,0.851,0.851,0.851,0.851,0.851,0.851,0.851,0.851,6948.0,7807.586,13176.957,0.754,0.129,0.862,0.052,0.019,0.071,0.8620689655172413,0.4263622974963181,6,1000.0
mct,junit,1.0,5432.0,87.0,2566.0,2566.0,76.0,1884.0,0.0,0.0,0.425,0.54,0.839,0.874,0.874,0.874,0.874,0.874,0.874,0.874,7698.0,8422.736,13424.402,0.775,0.138,0.874,0.064,0.016,0.08,0.8735632183908046,0.4723858615611193,6,1000.0
neo4j,junit,0.1,5432.0,87.0,1105.0,1105.0,60.0,780.0,0.0,0.0,0.552,0.69,0.69,0.69,0.69,0.69,0.69,0.69,0.69,0.69,3315.0,6000.724,11969.0,0.658,0.099,0.69,0.012,0.096,0.108,0.6896551724137931,0.2034241531664212,6,1000.0
neo4j,junit,0.2,5432.0,87.0,3846.0,3846.0,85.0,3226.0,0.0,0.481,0.425,0.655,0.805,0.828,0.954,0.977,0.977,0.977,0.977,0.977,11538.0,11610.92,13124.0,0.822,0.1,0.977,0.143,0.001,0.144,0.9770114942528736,0.7080265095729014,6,1000.0
neo4j,junit,0.3,5432.0,87.0,1883.0,1883.0,70.0,1740.0,0.0,0.0,0.414,0.609,0.793,0.793,0.793,0.793,0.793,0.793,0.793,0.793,5649.0,7035.966,12746.892,0.722,0.078,0.805,0.034,0.038,0.073,0.8045977011494253,0.34664948453608246,6,1000.0
neo4j,junit,0.4,5432.0,87.0,4697.0,4697.0,87.0,3884.0,0.285,0.344,0.517,0.678,0.793,0.885,0.908,0.931,0.977,1.0,1.0,1.0,14091.0,14091.0,14091.0,0.834,0.117,1.0,0.214,0.0,0.214,1.0,0.8646907216494846,6,1000.0
neo4j,junit,0.5,5432.0,87.0,2566.0,2566.0,77.0,1830.0,0.0,0.0,0.414,0.736,0.805,0.885,0.885,0.885,0.885,0.885,0.885,0.885,7698.0,8356.851,13418.805,0.79,0.166,0.885,0.064,0.013,0.077,0.8850574712643678,0.4723858615611193,6,1000.0
neo4j,junit,1.0,5432.0,87.0,3144.0,3144.0,80.0,2549.0,0.0,0.0,0.471,0.678,0.828,0.885,0.92,0.92,0.92,0.92,0.92,0.92,9432.0,9800.184,13936.5,0.801,0.139,0.92,0.096,0.006,0.102,0.9195402298850575,0.5787923416789397,6,1000.0
neo4j,mct,0.1,6091.0,23.0,1105.0,1105.0,7.0,945.0,0.0,0.0,0.261,0.261,0.261,0.261,0.261,0.261,0.261,0.261,0.261,0.261,3315.0,10252.043,13286.696,0.294,0.045,0.304,0.022,0.484,0.506,0.30434782608695654,0.18141520275816778,6,1000.0
neo4j,mct,0.2,6091.0,23.0,1105.0,1105.0,12.0,477.0,0.0,0.0,0.522,0.522,0.522,0.522,0.522,0.522,0.522,0.522,0.522,0.522,3315.0,8084.217,13277.262,0.504,0.015,0.522,0.022,0.229,0.25,0.5217391304347826,0.18141520275816778,6,1000.0
neo4j,mct,0.3,6091.0,23.0,1105.0,1105.0,12.0,560.0,0.0,0.0,0.522,0.522,0.522,0.522,0.522,0.522,0.522,0.522,0.522,0.522,3315.0,8084.217,13277.262,0.493,0.01,0.522,0.022,0.229,0.25,0.5217391304347826,0.18141520275816778,6,1000.0
neo4j,mct,0.4,6091.0,23.0,1696.0,1696.0,11.0,909.0,0.0,0.0,0.348,0.478,0.478,0.478,0.478,0.478,0.478,0.478,0.478,0.478,5088.0,9674.087,13873.708,0.453,0.036,0.478,0.051,0.272,0.323,0.4782608695652174,0.2784436053193236,6,1000.0
neo4j,mct,0.5,6091.0,23.0,2566.0,2566.0,15.0,1863.0,0.0,0.0,0.304,0.522,0.609,0.652,0.652,0.652,0.652,0.652,0.652,0.652,7698.0,10150.174,14692.922,0.577,0.016,0.652,0.117,0.121,0.238,0.6521739130434783,0.4212772943687408,6,1000.0
neo4j,mct,1.0,6091.0,23.0,1105.0,1105.0,11.0,631.0,0.0,0.0,0.435,0.435,0.435,0.435,0.435,0.435,0.435,0.435,0.435,0.435,3315.0,8517.783,13282.131,0.457,0.021,0.478,0.022,0.272,0.294,0.4782608695652174,0.18141520275816778,6,1000.0
netty,junit,0.1,5432.0,87.0,4251.0,4251.0,85.0,3152.0,0.0,0.403,0.437,0.655,0.724,0.862,0.908,0.977,0.977,0.977,0.977,0.977,12753.0,12807.299,13934.0,0.815,0.096,0.977,0.175,0.001,0.176,0.9770114942528736,0.7825846833578792,6,1000.0
netty,junit,0.2,5432.0,87.0,3144.0,3144.0,85.0,2842.0,0.0,0.516,0.563,0.678,0.839,0.931,0.954,0.954,0.954,0.954,0.954,0.954,9432.0,9537.195,11720.0,0.856,0.146,0.977,0.096,0.001,0.096,0.9770114942528736,0.5787923416789397,6,1000.0
netty,junit,0.3,5432.0,87.0,4251.0,4251.0,87.0,4218.0,0.223,0.302,0.471,0.644,0.667,0.851,0.931,0.931,0.954,0.954,0.954,0.954,12753.0,12753.0,12753.0,0.817,0.112,1.0,0.175,0.0,0.175,1.0,0.7825846833578792,6,1000.0
netty,junit,0.4,5432.0,87.0,3144.0,3144.0,79.0,3113.0,0.0,0.0,0.471,0.678,0.782,0.874,0.874,0.874,0.874,0.874,0.874,0.874,9432.0,9852.782,13972.25,0.789,0.099,0.908,0.096,0.008,0.104,0.9080459770114943,0.5787923416789397,6,1000.0
netty,junit,0.5,5432.0,87.0,3144.0,3144.0,78.0,2861.0,0.0,0.0,0.529,0.678,0.793,0.874,0.874,0.874,0.874,0.874,0.874,0.874,9432.0,9905.379,13990.125,0.79,0.111,0.897,0.096,0.011,0.107,0.896551724137931,0.5787923416789397,6,1000.0
netty,junit,1.0,5432.0,87.0,4697.0,4697.0,87.0,4006.0,0.263,0.274,0.46,0.644,0.759,0.805,0.874,0.931,0.954,1.0,1.0,1.0,14091.0,14091.0,14091.0,0.808,0.096,1.0,0.214,0.0,0.214,1.0,0.8646907216494846,6,1000.0
netty,mct,0.1,6091.0,23.0,1232.0,1232.0,13.0,915.0,0.0,0.0,0.522,0.565,0.565,0.565,0.565,0.565,0.565,0.565,0.565,0.565,3696.0,7921.217,13395.02,0.528,0.009,0.565,0.027,0.189,0.216,0.5652173913043478,0.2022656378263011,6,1000.0
netty,mct,0.2,6091.0,23.0,3846.0,3846.0,17.0,2479.0,0.0,0.0,0.261,0.304,0.478,0.696,0.739,0.739,0.739,0.739,0.739,0.739,11538.0,12709.304,15887.688,0.595,0.016,0.739,0.264,0.068,0.332,0.7391304347826086,0.6314234115908718,6,1000.0
netty,mct,0.3,6091.0,23.0,1232.0,1232.0,13.0,708.0,0.0,0.0,0.348,0.565,0.565,0.565,0.565,0.565,0.565,0.565,0.565,0.565,3696.0,7921.217,13395.02,0.528,0.013,0.565,0.027,0.189,0.216,0.5652173913043478,0.2022656378263011,6,1000.0
netty,mct,0.4,6091.0,23.0,2089.0,2089.0,14.0,1121.0,0.0,0.0,0.304,0.609,0.609,0.609,0.609,0.609,0.609,0.609,0.609,0.609,6267.0,9399.0,14239.734,0.546,0.009,0.609,0.078,0.153,0.231,0.6086956521739131,0.342965030372681,6,1000.0
netty,mct,0.5,6091.0,23.0,1105.0,1105.0,12.0,779.0,0.0,0.0,0.478,0.478,0.478,0.478,0.478,0.478,0.478,0.478,0.478,0.478,3315.0,8084.217,13277.262,0.499,0.025,0.522,0.022,0.229,0.25,0.5217391304347826,0.18141520275816778,6,1000.0
netty,mct,1.0,6091.0,23.0,1105.0,1105.0,13.0,592.0,0.0,0.0,0.565,0.565,0.565,0.565,0.565,0.565,0.565,0.565,0.565,0.565,3315.0,7650.652,13267.523,0.538,0.014,0.565,0.022,0.189,0.211,0.5652173913043478,0.18141520275816778,6,1000.0
orientdb,junit,0.1,5432.0,87.0,3846.0,3846.0,85.0,2819.0,0.0,0.447,0.494,0.667,0.828,0.897,0.931,0.977,0.977,0.977,0.977,0.977,11538.0,11610.92,13124.0,0.834,0.114,0.977,0.143,0.001,0.144,0.9770114942528736,0.7080265095729014,6,1000.0
orientdb,junit,0.2,5432.0,87.0,3846.0,3846.0,85.0,2701.0,0.0,0.51,0.471,0.667,0.747,0.897,0.977,0.977,0.977,0.977,0.977,0.977,11538.0,11610.92,13124.0,0.833,0.122,0.977,0.143,0.001,0.144,0.9770114942528736,0.7080265095729014,6,1000.0
orientdb,junit,0.3,5432.0,87.0,5188.0,5188.0,87.0,4539.0,0.164,0.31,0.437,0.598,0.724,0.816,0.851,0.943,0.977,0.977,1.0,1.0,15564.0,15564.0,15564.0,0.803,0.111,1.0,0.261,0.0,0.261,1.0,0.9550810014727541,6,1000.0
orientdb,junit,0.4,5432.0,87.0,1883.0,1883.0,69.0,1797.0,0.0,0.0,0.471,0.621,0.782,0.782,0.782,0.782,0.782,0.782,0.782,0.782,5649.0,7117.552,12746.946,0.723,0.131,0.793,0.034,0.043,0.077,0.7931034482758621,0.34664948453608246,6,1000.0
orientdb,junit,0.5,5432.0,87.0,4251.0,4251.0,85.0,3298.0,0.0,0.343,0.517,0.678,0.713,0.862,0.908,0.943,0.977,0.977,0.977,0.977,12753.0,12807.299,13934.0,0.82,0.136,0.977,0.175,0.001,0.176,0.9770114942528736,0.7825846833578792,6,1000.0
orientdb,junit,1.0,5432.0,87.0,5188.0,5188.0,87.0,4502.0,0.171,0.301,0.494,0.667,0.759,0.851,0.897,0.92,0.977,0.977,1.0,1.0,15564.0,15564.0,15564.0,0.819,0.121,1.0,0.261,0.0,0.261,1.0,0.9550810014727541,6,1000.0
orientdb,mct,0.1,6091.0,23.0,1105.0,1105.0,11.0,935.0,0.0,0.0,0.435,0.435,0.435,0.435,0.435,0.435,0.435,0.435,0.435,0.435,3315.0,8517.783,13282.131,0.456,0.011,0.478,0.022,0.272,0.294,0.4782608695652174,0.18141520275816778,6,1000.0
orientdb,mct,0.2,6091.0,23.0,1372.0,1372.0,12.0,862.0,0.0,0.0,0.478,0.522,0.522,0.522,0.522,0.522,0.522,0.522,0.522,0.522,4116.0,8629.826,13544.783,0.504,0.074,0.522,0.034,0.229,0.262,0.5217391304347826,0.22525036939747167,6,1000.0
orientdb,mct,0.3,6091.0,23.0,1105.0,1105.0,11.0,629.0,0.0,0.0,0.435,0.435,0.435,0.435,0.435,0.435,0.435,0.435,0.435,0.435,3315.0,8517.783,13282.131,0.466,0.027,0.478,0.022,0.272,0.294,0.4782608695652174,0.18141520275816778,6,1000.0
orientdb,mct,0.4,6091.0,23.0,1105.0,1105.0,11.0,986.0,0.0,0.0,0.435,0.435,0.435,0.435,0.435,0.435,0.435,0.435,0.435,0.435,3315.0,8517.783,13282.131,0.459,0.035,0.478,0.022,0.272,0.294,0.4782608695652174,0.18141520275816778,6,1000.0
orientdb,mct,0.5,6091.0,23.0,1105.0,1105.0,11.0,736.0,0.0,0.0,0.435,0.435,0.435,0.435,0.435,0.435,0.435,0.435,0.435,0.435,3315.0,8517.783,13282.131,0.462,0.037,0.478,0.022,0.272,0.294,0.4782608695652174,0.18141520275816778,6,1000.0
orientdb,mct,1.0,6091.0,23.0,1105.0,1105.0,13.0,1066.0,0.0,0.0,0.478,0.478,0.478,0.478,0.478,0.478,0.478,0.478,0.478,0.478,3315.0,7650.652,13267.523,0.541,0.037,0.565,0.022,0.189,0.211,0.5652173913043478,0.18141520275816778,6,1000.0
oryx,junit,0.1,5432.0,87.0,1105.0,1105.0,60.0,861.0,0.0,0.0,0.494,0.69,0.69,0.69,0.69,0.69,0.69,0.69,0.69,0.69,3315.0,6000.724,11969.0,0.646,0.114,0.69,0.012,0.096,0.108,0.6896551724137931,0.2034241531664212,6,1000.0
oryx,junit,0.2,5432.0,87.0,3144.0,3144.0,81.0,2567.0,0.0,0.0,0.448,0.644,0.851,0.897,0.931,0.931,0.931,0.931,0.931,0.931,9432.0,9747.586,13865.0,0.814,0.199,0.931,0.096,0.005,0.101,0.9310344827586207,0.5787923416789397,6,1000.0
oryx,junit,0.3,5432.0,87.0,2089.0,2089.0,73.0,1882.0,0.0,0.0,0.46,0.747,0.816,0.816,0.816,0.816,0.816,0.816,0.816,0.816,6267.0,7342.908,12952.184,0.76,0.141,0.839,0.042,0.026,0.068,0.8390804597701149,0.38457290132547867,6,1000.0
oryx,junit,0.4,5432.0,87.0,3144.0,3144.0,82.0,2951.0,0.0,0.0,0.425,0.655,0.862,0.862,0.931,0.931,0.931,0.931,0.931,0.931,9432.0,9694.989,13722.0,0.81,0.124,0.943,0.096,0.003,0.099,0.9425287356321839,0.5787923416789397,6,1000.0
oryx,junit,0.5,5432.0,87.0,3144.0,3144.0,83.0,2208.0,0.0,0.544,0.368,0.552,0.724,0.931,0.954,0.954,0.954,0.954,0.954,0.954,9432.0,9642.391,13436.0,0.799,0.132,0.954,0.096,0.002,0.098,0.9540229885057471,0.5787923416789397,6,1000.0
oryx,junit,1.0,5432.0,87.0,3478.0,3478.0,85.0,2958.0,0.0,0.426,0.379,0.644,0.851,0.931,0.943,0.977,0.977,0.977,0.977,0.977,10434.0,10523.839,12388.0,0.829,0.139,0.977,0.117,0.001,0.118,0.9770114942528736,0.6402798232695139,6,1000.0
oryx,mct,0.1,6091.0,23.0,1105.0,1105.0,5.0,910.0,0.0,0.0,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.087,3315.0,11119.174,13286.924,0.199,0.006,0.217,0.022,0.612,0.634,0.21739130434782608,0.18141520275816778,6,1000.0
oryx,mct,0.2,6091.0,23.0,6091.0,6091.0,23.0,5307.0,0.129,0.079,0.217,0.304,0.304,0.435,0.565,0.826,0.913,0.913,1.0,1.0,18273.0,18273.0,18273.0,0.597,0.006,1.0,0.661,0.0,0.661,1.0,1.0,6,1000.0
oryx,mct,0.3,6091.0,23.0,6091.0,6091.0,23.0,4821.0,0.209,0.159,0.174,0.348,0.435,0.696,0.696,0.696,0.913,1.0,1.0,1.0,18273.0,18273.0,18273.0,0.654,0.007,1.0,0.661,0.0,0.661,1.0,1.0,6,1000.0
oryx,mct,0.4,6091.0,23.0,6091.0,6091.0,23.0,5189.0,0.148,0.129,0.0,0.304,0.565,0.739,0.783,0.913,0.913,0.913,1.0,1.0,18273.0,18273.0,18273.0,0.652,0.005,1.0,0.661,0.0,0.661,1.0,1.0,6,1000.0
oryx,mct,0.5,6091.0,23.0,6091.0,6091.0,23.0,5253.0,0.138,0.088,0.087,0.304,0.348,0.522,0.522,0.652,0.783,0.913,1.0,1.0,18273.0,18273.0,18273.0,0.552,0.005,1.0,0.661,0.0,0.661,1.0,1.0,6,1000.0
oryx,mct,1.0,6091.0,23.0,6091.0,6091.0,23.0,4666.0,0.234,0.185,0.304,0.348,0.391,0.565,0.652,0.696,0.913,1.0,1.0,1.0,18273.0,18273.0,18273.0,0.622,0.007,1.0,0.661,0.0,0.661,1.0,1.0,6,1000.0
titan,junit,0.1,5432.0,87.0,1696.0,1696.0,72.0,1662.0,0.0,0.0,0.471,0.77,0.816,0.816,0.816,0.816,0.816,0.816,0.816,0.816,5088.0,6376.276,12559.544,0.761,0.116,0.828,0.028,0.03,0.058,0.8275862068965517,0.3122238586156112,6,1000.0
titan,junit,0.2,5432.0,87.0,2089.0,2089.0,75.0,2034.0,0.0,0.0,0.517,0.77,0.805,0.805,0.805,0.805,0.805,0.805,0.805,0.805,6267.0,7189.207,12949.735,0.784,0.089,0.862,0.042,0.019,0.061,0.8620689655172413,0.38457290132547867,6,1000.0
titan,junit,0.3,5432.0,87.0,1883.0,1883.0,76.0,1467.0,0.0,0.0,0.287,0.655,0.874,0.874,0.874,0.874,0.874,0.874,0.874,0.874,5649.0,6546.448,12740.068,0.756,0.048,0.874,0.034,0.016,0.05,0.8735632183908046,0.34664948453608246,6,1000.0
titan,junit,0.4,5432.0,87.0,1372.0,1372.0,68.0,1133.0,0.0,0.0,0.517,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,4116.0,5889.333,12235.969,0.732,0.091,0.782,0.018,0.048,0.066,0.7816091954022989,0.25257731958762886,6,1000.0
titan,junit,0.5,5432.0,87.0,1696.0,1696.0,73.0,1407.0,0.0,0.0,0.506,0.724,0.839,0.839,0.839,0.839,0.839,0.839,0.839,0.839,5088.0,6290.391,12559.088,0.761,0.064,0.839,0.028,0.026,0.054,0.8390804597701149,0.3122238586156112,6,1000.0
titan,junit,1.0,5432.0,87.0,3478.0,3478.0,85.0,2592.0,0.0,0.502,0.46,0.724,0.862,0.862,0.977,0.977,0.977,0.977,0.977,0.977,10434.0,10523.839,12388.0,0.841,0.067,0.977,0.117,0.001,0.118,0.9770114942528736,0.6402798232695139,6,1000.0
titan,mct,0.1,6091.0,23.0,6091.0,6091.0,23.0,5694.0,0.065,0.015,0.0,0.435,0.522,0.609,0.652,0.739,0.739,0.739,0.739,1.0,18273.0,18273.0,18273.0,0.585,0.006,1.0,0.661,0.0,0.661,1.0,1.0,6,1000.0
titan,mct,0.2,6091.0,23.0,2841.0,2841.0,13.0,1880.0,0.0,0.0,0.391,0.478,0.522,0.565,0.565,0.565,0.565,0.565,0.565,0.565,8523.0,11349.087,15010.305,0.52,0.015,0.565,0.144,0.189,0.333,0.5652173913043478,0.466425874240683,6,1000.0
titan,mct,0.3,6091.0,23.0,1105.0,1105.0,11.0,1044.0,0.0,0.0,0.435,0.435,0.435,0.435,0.435,0.435,0.435,0.435,0.435,0.435,3315.0,8517.783,13282.131,0.459,0.018,0.478,0.022,0.272,0.294,0.4782608695652174,0.18141520275816778,6,1000.0
titan,mct,0.4,6091.0,23.0,6091.0,6091.0,23.0,5853.0,0.039,-0.011,0.348,0.391,0.478,0.565,0.696,0.739,0.739,0.739,0.826,1.0,18273.0,18273.0,18273.0,0.61,0.012,1.0,0.661,0.0,0.661,1.0,1.0,6,1000.0
titan,mct,0.5,6091.0,23.0,1105.0,1105.0,11.0,633.0,0.0,0.0,0.391,0.391,0.391,0.391,0.391,0.391,0.391,0.391,0.391,0.391,3315.0,8517.783,13282.131,0.449,0.008,0.478,0.022,0.272,0.294,0.4782608695652174,0.18141520275816778,6,1000.0
titan,mct,1.0,6091.0,23.0,1105.0,1105.0,11.0,663.0,0.0,0.0,0.391,0.391,0.391,0.391,0.391,0.391,0.391,0.391,0.391,0.391,3315.0,8517.783,13282.131,0.455,0.011,0.478,0.022,0.272,0.294,0.4782608695652174,0.18141520275816778,6,1000.0
