dta_train,dta_test,train_percentage,num_docs,num_rels,num_shown,num_feedback,rels_found,last_rel,wss_100,wss_95,NCG@10,NCG@20,NCG@30,NCG@40,NCG@50,NCG@60,NCG@70,NCG@80,NCG@90,NCG@100,total_cost,total_cost_uniform,total_cost_weighted,norm_area,ap,r,loss_e,loss_r,loss_er,recall,cost,spt,bnd,ita
junit,mct,0.5,6091.0,23.0,4301.0,2970.0,17.0,3699.0,0.0,0.0,0.435,0.478,0.565,0.565,0.565,0.609,0.739,0.739,0.739,0.739,10241.0,11174.913,13709.125,0.605,0.231,0.739,0.33,0.068,0.398,0.7391304347826086,0.7061237891971761,1.0,110,1.05
junit,mct,1.0,6091.0,23.0,5368.0,2970.0,18.0,5138.0,0.0,0.0,0.435,0.478,0.609,0.652,0.652,0.652,0.652,0.739,0.739,0.739,11308.0,11622.348,12663.625,0.616,0.09,0.783,0.513,0.047,0.561,0.782608695652174,0.881300279100312,1.0,110,1.05
mcMMO,junit,0.1,5432.0,87.0,3475.0,2860.0,84.0,2598.0,0.0,0.472,0.747,0.862,0.885,0.908,0.966,0.966,0.966,0.966,0.966,0.966,9195.0,9329.966,12130.5,0.9,0.365,0.966,0.117,0.001,0.118,0.9655172413793104,0.6397275405007363,1.0,110,1.05
mcMMO,junit,0.2,5432.0,87.0,3390.0,2860.0,81.0,2442.0,0.0,0.0,0.644,0.862,0.885,0.897,0.931,0.931,0.931,0.931,0.931,0.931,9110.0,9391.655,13066.375,0.868,0.338,0.931,0.111,0.005,0.116,0.9310344827586207,0.624079528718704,1.0,110,1.05
mcMMO,junit,0.3,5432.0,87.0,3744.0,2860.0,85.0,3040.0,0.0,0.459,0.747,0.851,0.897,0.931,0.954,0.977,0.977,0.977,0.977,0.977,9464.0,9541.609,11152.0,0.907,0.346,0.977,0.136,0.001,0.136,0.9770114942528736,0.6892488954344624,1.0,110,1.05
mcMMO,junit,0.4,5432.0,87.0,3122.0,2860.0,81.0,1940.0,0.0,0.0,0.701,0.862,0.92,0.931,0.931,0.931,0.931,0.931,0.931,0.931,8842.0,9160.621,13317.625,0.882,0.322,0.931,0.094,0.005,0.099,0.9310344827586207,0.5747422680412371,1.0,110,1.05
mcMMO,junit,0.5,5432.0,87.0,3659.0,2860.0,86.0,2918.0,0.0,0.494,0.77,0.828,0.874,0.943,0.977,0.989,0.989,0.989,0.989,0.989,9379.0,9419.759,9379.0,0.905,0.283,0.989,0.13,0.0,0.13,0.9885057471264368,0.6736008836524301,1.0,110,1.05
mcMMO,junit,1.0,5432.0,87.0,3515.0,2860.0,85.0,2687.0,0.0,0.469,0.77,0.839,0.92,0.943,0.977,0.977,0.977,0.977,0.977,0.977,9235.0,9323.138,11152.0,0.901,0.229,0.977,0.12,0.001,0.12,0.9770114942528736,0.6470913107511046,1.0,110,1.05
mcMMO,mct,0.1,6091.0,23.0,6053.0,2970.0,23.0,4997.0,0.18,0.13,0.565,0.565,0.609,0.609,0.696,0.739,0.739,0.913,1.0,1.0,11993.0,11993.0,11993.0,0.712,0.291,1.0,0.653,0.0,0.653,1.0,0.993761287144968,1.0,110,1.05
mcMMO,mct,0.2,6091.0,23.0,3622.0,2970.0,21.0,2624.0,0.0,0.0,0.609,0.652,0.652,0.826,0.913,0.913,0.913,0.913,0.913,0.913,9562.0,9991.391,12031.0,0.788,0.16,0.913,0.234,0.008,0.241,0.9130434782608695,0.5946478410769989,1.0,110,1.05
mcMMO,mct,0.3,6091.0,23.0,5282.0,2970.0,20.0,5028.0,0.0,0.0,0.478,0.522,0.565,0.652,0.696,0.739,0.739,0.826,0.826,0.826,11222.0,11433.043,12435.5,0.672,0.116,0.87,0.497,0.017,0.514,0.8695652173913043,0.8671810868494501,1.0,110,1.05
mcMMO,mct,0.4,6091.0,23.0,4059.0,2970.0,18.0,3343.0,0.0,0.0,0.565,0.609,0.609,0.652,0.739,0.783,0.783,0.783,0.783,0.783,9999.0,10882.478,13809.0,0.684,0.106,0.783,0.294,0.047,0.341,0.782608695652174,0.666393038909867,1.0,110,1.05
mcMMO,mct,0.5,6091.0,23.0,5061.0,2970.0,20.0,4749.0,0.0,0.0,0.435,0.565,0.652,0.652,0.652,0.652,0.826,0.87,0.87,0.87,11001.0,11269.696,12546.0,0.67,0.039,0.87,0.456,0.017,0.473,0.8695652173913043,0.8308980462978165,1.0,110,1.05
mcMMO,mct,1.0,6091.0,23.0,2987.0,2970.0,12.0,1099.0,0.0,0.0,0.304,0.522,0.522,0.522,0.522,0.522,0.522,0.522,0.522,0.522,8927.0,11896.043,15128.938,0.484,0.078,0.522,0.159,0.229,0.388,0.5217391304347826,0.4903956657363323,1.0,110,1.05
mct,junit,0.1,5432.0,87.0,3958.0,2860.0,86.0,3387.0,0.0,0.346,0.805,0.851,0.885,0.943,0.943,0.943,0.989,0.989,0.989,0.989,9678.0,9711.885,9678.0,0.914,0.353,0.989,0.152,0.0,0.152,0.9885057471264368,0.7286450662739322,1.0,110,1.05
mct,junit,0.2,5432.0,87.0,3207.0,2860.0,84.0,1751.0,0.0,0.628,0.759,0.885,0.943,0.966,0.966,0.966,0.966,0.966,0.966,0.966,8927.0,9080.448,12264.5,0.913,0.325,0.966,0.1,0.001,0.101,0.9655172413793104,0.5903902798232695,1.0,110,1.05
mct,junit,0.3,5432.0,87.0,3338.0,2860.0,84.0,2184.0,0.0,0.553,0.77,0.851,0.92,0.954,0.966,0.966,0.966,0.966,0.966,0.966,9058.0,9202.414,12199.0,0.903,0.279,0.966,0.108,0.001,0.109,0.9655172413793104,0.6145066273932254,1.0,110,1.05
mct,junit,0.4,5432.0,87.0,4424.0,2860.0,85.0,4041.0,0.0,0.462,0.747,0.862,0.92,0.943,0.954,0.966,0.966,0.977,0.977,0.977,10144.0,10190.345,11152.0,0.906,0.285,0.977,0.19,0.001,0.19,0.9770114942528736,0.8144329896907216,1.0,110,1.05
mct,junit,0.5,5432.0,87.0,4131.0,2860.0,85.0,3623.0,0.0,0.4,0.77,0.885,0.897,0.943,0.943,0.966,0.977,0.977,0.977,0.977,9851.0,9910.816,11152.0,0.908,0.281,0.977,0.165,0.001,0.166,0.9770114942528736,0.7604933726067746,1.0,110,1.05
mct,junit,1.0,5432.0,87.0,3434.0,2860.0,82.0,2452.0,0.0,0.0,0.793,0.828,0.897,0.908,0.943,0.943,0.943,0.943,0.943,0.943,9154.0,9383.655,12900.25,0.882,0.258,0.943,0.114,0.003,0.118,0.9425287356321839,0.632179675994109,1.0,110,1.05
neo4j,junit,0.1,5432.0,87.0,3732.0,2860.0,85.0,3002.0,0.0,0.511,0.805,0.862,0.885,0.885,0.966,0.977,0.977,0.977,0.977,0.977,9452.0,9530.161,11152.0,0.905,0.332,0.977,0.135,0.001,0.136,0.9770114942528736,0.687039764359352,1.0,110,1.05
neo4j,junit,0.2,5432.0,87.0,3396.0,2860.0,77.0,2451.0,0.0,0.0,0.724,0.816,0.816,0.862,0.885,0.885,0.885,0.885,0.885,0.885,9116.0,9584.046,13180.047,0.831,0.315,0.885,0.112,0.013,0.125,0.8850574712643678,0.6251840942562592,1.0,110,1.05
neo4j,junit,0.3,5432.0,87.0,3266.0,2860.0,84.0,2190.0,0.0,0.547,0.713,0.874,0.897,0.943,0.966,0.966,0.966,0.966,0.966,0.966,8986.0,9135.379,12235.0,0.899,0.262,0.966,0.103,0.001,0.105,0.9655172413793104,0.6012518409425626,1.0,110,1.05
neo4j,junit,0.4,5432.0,87.0,3756.0,2860.0,84.0,3073.0,0.0,0.384,0.713,0.862,0.874,0.874,0.931,0.966,0.966,0.966,0.966,0.966,9476.0,9591.586,11990.0,0.886,0.277,0.966,0.137,0.001,0.138,0.9655172413793104,0.6914580265095729,1.0,110,1.05
neo4j,junit,0.5,5432.0,87.0,3914.0,2860.0,85.0,3322.0,0.0,0.339,0.667,0.782,0.874,0.874,0.931,0.943,0.977,0.977,0.977,0.977,9634.0,9703.793,11152.0,0.872,0.264,0.977,0.148,0.001,0.149,0.9770114942528736,0.7205449189985272,1.0,110,1.05
neo4j,junit,1.0,5432.0,87.0,4063.0,2860.0,87.0,3533.0,0.35,0.318,0.598,0.816,0.874,0.908,0.943,0.943,1.0,1.0,1.0,1.0,9783.0,9783.0,9783.0,0.88,0.238,1.0,0.16,0.0,0.16,1.0,0.7479749631811488,1.0,110,1.05
neo4j,mct,0.1,6091.0,23.0,2977.0,2970.0,15.0,691.0,0.0,0.0,0.609,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.652,8917.0,11083.261,15096.344,0.637,0.268,0.652,0.158,0.121,0.279,0.6521739130434783,0.4887538991955344,1.0,110,1.05
neo4j,mct,0.2,6091.0,23.0,4293.0,2970.0,19.0,3680.0,0.0,0.0,0.522,0.565,0.565,0.652,0.652,0.652,0.826,0.826,0.826,0.826,10233.0,10858.391,13379.5,0.678,0.19,0.826,0.328,0.03,0.359,0.8260869565217391,0.7048103759645379,1.0,110,1.05
neo4j,mct,0.3,6091.0,23.0,3738.0,2970.0,14.0,2864.0,0.0,0.0,0.565,0.565,0.565,0.565,0.609,0.609,0.609,0.609,0.609,0.609,9678.0,11519.478,14365.617,0.577,0.142,0.609,0.249,0.153,0.402,0.6086956521739131,0.6136923329502545,1.0,110,1.05
neo4j,mct,0.4,6091.0,23.0,6061.0,2970.0,23.0,5673.0,0.069,0.062,0.522,0.522,0.565,0.739,0.826,0.87,0.87,0.913,0.957,0.957,12001.0,12001.0,12001.0,0.752,0.103,1.0,0.654,0.0,0.654,1.0,0.9950747003776063,1.0,110,1.05
neo4j,mct,0.5,6091.0,23.0,4443.0,2970.0,21.0,3894.0,0.0,0.0,0.478,0.783,0.826,0.826,0.826,0.826,0.913,0.913,0.913,0.913,10383.0,10669.609,12031.0,0.79,0.075,0.913,0.352,0.008,0.359,0.9130434782608695,0.7294368740765064,1.0,110,1.05
neo4j,mct,1.0,6091.0,23.0,4582.0,2970.0,22.0,4098.0,0.0,0.277,0.478,0.478,0.522,0.565,0.565,0.913,0.957,0.957,0.957,0.957,10522.0,10653.217,10522.0,0.705,0.078,0.957,0.374,0.002,0.376,0.9565217391304348,0.7522574289935972,1.0,110,1.05
netty,junit,0.1,5432.0,87.0,3879.0,2860.0,86.0,3257.0,0.0,0.564,0.793,0.862,0.908,0.954,0.977,0.989,0.989,0.989,0.989,0.989,9599.0,9634.701,9599.0,0.913,0.269,0.989,0.146,0.0,0.146,0.9885057471264368,0.7141016200294551,1.0,110,1.05
netty,junit,0.2,5432.0,87.0,4167.0,2860.0,87.0,3679.0,0.323,0.486,0.701,0.805,0.897,0.931,0.954,0.977,1.0,1.0,1.0,1.0,9887.0,9887.0,9887.0,0.895,0.229,1.0,0.168,0.0,0.168,1.0,0.7671207658321061,1.0,110,1.05
netty,junit,0.3,5432.0,87.0,3015.0,2860.0,76.0,1667.0,0.0,0.0,0.678,0.805,0.851,0.874,0.874,0.874,0.874,0.874,0.874,0.874,8735.0,9346.195,13564.279,0.816,0.228,0.874,0.088,0.016,0.104,0.8735632183908046,0.5550441826215022,1.0,110,1.05
netty,junit,0.4,5432.0,87.0,3999.0,2860.0,84.0,3425.0,0.0,0.364,0.644,0.828,0.862,0.874,0.874,0.954,0.966,0.966,0.966,0.966,9719.0,9817.828,11868.5,0.859,0.233,0.966,0.155,0.001,0.156,0.9655172413793104,0.7361929307805597,1.0,110,1.05
netty,junit,0.5,5432.0,87.0,4120.0,2860.0,84.0,3602.0,0.0,0.316,0.632,0.782,0.828,0.885,0.908,0.931,0.966,0.966,0.966,0.966,9840.0,9930.483,11808.0,0.853,0.196,0.966,0.165,0.001,0.166,0.9655172413793104,0.7584683357879234,1.0,110,1.05
netty,junit,1.0,5432.0,87.0,3783.0,2860.0,83.0,3120.0,0.0,0.376,0.575,0.69,0.759,0.805,0.897,0.954,0.954,0.954,0.954,0.954,9503.0,9654.632,12388.75,0.818,0.158,0.954,0.139,0.002,0.141,0.9540229885057471,0.6964285714285714,1.0,110,1.05
netty,mct,0.1,6091.0,23.0,5296.0,2970.0,23.0,5046.0,0.172,0.122,0.565,0.652,0.652,0.652,0.652,0.783,0.826,0.826,0.826,0.826,11236.0,11236.0,11236.0,0.724,0.029,1.0,0.5,0.0,0.5,1.0,0.8694795600065671,1.0,110,1.05
netty,mct,0.2,6091.0,23.0,4001.0,2970.0,17.0,3270.0,0.0,0.0,0.565,0.565,0.609,0.696,0.696,0.739,0.739,0.739,0.739,0.739,9941.0,11031.435,13990.375,0.666,0.037,0.739,0.285,0.068,0.353,0.7391304347826086,0.6568707929732392,1.0,110,1.05
netty,mct,0.3,6091.0,23.0,4134.0,2970.0,20.0,3486.0,0.0,0.0,0.565,0.565,0.609,0.609,0.783,0.87,0.87,0.87,0.87,0.87,10074.0,10584.522,13009.5,0.718,0.035,0.87,0.304,0.017,0.321,0.8695652173913043,0.6787062879658513,1.0,110,1.05
netty,mct,0.4,6091.0,23.0,3822.0,2970.0,23.0,2985.0,0.51,0.502,0.522,0.522,0.609,0.696,1.0,1.0,1.0,1.0,1.0,1.0,9762.0,9762.0,9762.0,0.81,0.033,1.0,0.26,0.0,0.26,1.0,0.6274831718929568,1.0,110,1.05
netty,mct,0.5,6091.0,23.0,4070.0,2970.0,21.0,3385.0,0.0,0.0,0.522,0.609,0.609,0.652,0.826,0.913,0.913,0.913,0.913,0.913,10010.0,10361.478,12031.0,0.74,0.03,0.913,0.295,0.008,0.303,0.9130434782608695,0.6681989821047447,1.0,110,1.05
netty,mct,1.0,6091.0,23.0,3931.0,2970.0,19.0,3173.0,0.0,0.0,0.565,0.609,0.609,0.696,0.783,0.826,0.826,0.826,0.826,0.826,9871.0,10622.304,13651.0,0.71,0.022,0.826,0.275,0.03,0.306,0.8260869565217391,0.6453784271876539,1.0,110,1.05
orientdb,junit,0.1,5432.0,87.0,2985.0,2860.0,83.0,1390.0,0.0,0.694,0.77,0.816,0.954,0.954,0.954,0.954,0.954,0.954,0.954,0.954,8705.0,8930.011,12987.25,0.897,0.322,0.954,0.086,0.002,0.088,0.9540229885057471,0.5495213549337261,1.0,110,1.05
orientdb,junit,0.2,5432.0,87.0,4099.0,2860.0,86.0,3565.0,0.0,0.484,0.678,0.747,0.839,0.897,0.954,0.954,0.989,0.989,0.989,0.989,9819.0,9849.644,9819.0,0.878,0.253,0.989,0.163,0.0,0.163,0.9885057471264368,0.7546023564064801,1.0,110,1.05
orientdb,junit,0.3,5432.0,87.0,3529.0,2860.0,84.0,2682.0,0.0,0.484,0.644,0.805,0.862,0.931,0.966,0.966,0.966,0.966,0.966,0.966,9249.0,9380.241,12103.5,0.874,0.208,0.966,0.121,0.001,0.122,0.9655172413793104,0.6496686303387335,1.0,110,1.05
orientdb,junit,0.4,5432.0,87.0,4697.0,2860.0,87.0,4411.0,0.188,0.28,0.621,0.747,0.862,0.885,0.92,0.943,0.977,0.977,0.977,0.977,10417.0,10417.0,10417.0,0.861,0.215,1.0,0.214,0.0,0.214,1.0,0.8646907216494846,1.0,110,1.05
orientdb,junit,0.5,5432.0,87.0,3472.0,2860.0,79.0,2608.0,0.0,0.0,0.632,0.782,0.851,0.885,0.908,0.908,0.908,0.908,0.908,0.908,9192.0,9552.46,13081.375,0.836,0.22,0.908,0.117,0.008,0.125,0.9080459770114943,0.6391752577319587,1.0,110,1.05
orientdb,junit,1.0,5432.0,87.0,4606.0,2860.0,86.0,4290.0,0.0,0.291,0.609,0.701,0.805,0.851,0.92,0.931,0.977,0.989,0.989,0.989,10326.0,10344.989,10326.0,0.841,0.179,0.989,0.206,0.0,0.206,0.9885057471264368,0.8479381443298969,1.0,110,1.05
orientdb,mct,0.1,6091.0,23.0,5993.0,2970.0,23.0,5129.0,0.158,0.15,0.478,0.478,0.478,0.522,0.565,0.652,0.696,0.957,1.0,1.0,11933.0,11933.0,11933.0,0.64,0.145,1.0,0.64,0.0,0.64,1.0,0.9839106879001805,1.0,110,1.05
orientdb,mct,0.2,6091.0,23.0,4820.0,2970.0,19.0,4425.0,0.0,0.0,0.522,0.522,0.609,0.739,0.739,0.739,0.739,0.739,0.739,0.739,10760.0,11202.087,12984.25,0.685,0.12,0.826,0.414,0.03,0.444,0.8260869565217391,0.7913314726645871,1.0,110,1.05
orientdb,mct,0.3,6091.0,23.0,5991.0,2970.0,23.0,5150.0,0.154,0.118,0.478,0.522,0.565,0.609,0.652,0.739,0.739,0.913,1.0,1.0,11931.0,11931.0,11931.0,0.687,0.114,1.0,0.639,0.0,0.639,1.0,0.983582334592021,1.0,110,1.05
orientdb,mct,0.4,6091.0,23.0,5908.0,2970.0,23.0,5716.0,0.062,0.015,0.478,0.478,0.522,0.565,0.739,0.739,0.739,0.739,0.913,0.913,11848.0,11848.0,11848.0,0.655,0.051,1.0,0.622,0.0,0.622,1.0,0.9699556723033984,1.0,110,1.05
orientdb,mct,0.5,6091.0,23.0,6016.0,2970.0,23.0,5879.0,0.035,-0.011,0.522,0.565,0.565,0.696,0.739,0.739,0.739,0.739,0.739,0.739,11956.0,11956.0,11956.0,0.666,0.056,1.0,0.645,0.0,0.645,1.0,0.9876867509440158,1.0,110,1.05
orientdb,mct,1.0,6091.0,23.0,5954.0,2970.0,23.0,5851.0,0.039,-0.008,0.478,0.565,0.609,0.739,0.739,0.739,0.739,0.739,0.739,0.739,11894.0,11894.0,11894.0,0.689,0.054,1.0,0.632,0.0,0.632,1.0,0.9775077983910688,1.0,110,1.05
oryx,junit,0.1,5432.0,87.0,3229.0,2860.0,80.0,2162.0,0.0,0.0,0.782,0.839,0.908,0.92,0.92,0.92,0.92,0.92,0.92,0.92,8949.0,9303.506,13286.156,0.875,0.375,0.92,0.101,0.006,0.108,0.9195402298850575,0.594440353460972,1.0,110,1.05
oryx,junit,0.2,5432.0,87.0,3230.0,2860.0,85.0,2085.0,0.0,0.587,0.747,0.885,0.931,0.977,0.977,0.977,0.977,0.977,0.977,0.977,8950.0,9051.241,11152.0,0.919,0.337,0.977,0.101,0.001,0.102,0.9770114942528736,0.5946244477172312,1.0,110,1.05
oryx,junit,0.3,5432.0,87.0,3543.0,2860.0,84.0,2729.0,0.0,0.453,0.782,0.851,0.862,0.931,0.954,0.966,0.966,0.966,0.966,0.966,9263.0,9393.276,12096.5,0.899,0.354,0.966,0.122,0.001,0.123,0.9655172413793104,0.6522459499263623,1.0,110,1.05
oryx,junit,0.4,5432.0,87.0,3193.0,2860.0,82.0,2070.0,0.0,0.0,0.736,0.805,0.908,0.943,0.943,0.943,0.943,0.943,0.943,0.943,8913.0,9170.356,13111.125,0.887,0.326,0.943,0.099,0.003,0.102,0.9425287356321839,0.5878129602356407,1.0,110,1.05
oryx,junit,0.5,5432.0,87.0,3387.0,2860.0,85.0,2462.0,0.0,0.548,0.782,0.839,0.885,0.943,0.977,0.977,0.977,0.977,0.977,0.977,9107.0,9201.023,11152.0,0.909,0.342,0.977,0.111,0.001,0.112,0.9770114942528736,0.6235272459499264,1.0,110,1.05
oryx,junit,1.0,5432.0,87.0,3377.0,2860.0,85.0,2385.0,0.0,0.514,0.782,0.839,0.897,0.943,0.977,0.977,0.977,0.977,0.977,0.977,9097.0,9191.483,11152.0,0.903,0.31,0.977,0.111,0.001,0.111,0.9770114942528736,0.6216863033873343,1.0,110,1.05
oryx,mct,0.1,6091.0,23.0,2976.0,2970.0,13.0,329.0,0.0,0.0,0.565,0.565,0.565,0.565,0.565,0.565,0.565,0.565,0.565,0.565,8916.0,11624.696,15133.832,0.557,0.178,0.565,0.158,0.189,0.347,0.5652173913043478,0.4885897225414546,1.0,110,1.05
oryx,mct,0.2,6091.0,23.0,3215.0,2970.0,17.0,1791.0,0.0,0.0,0.652,0.652,0.739,0.739,0.739,0.739,0.739,0.739,0.739,0.739,9155.0,10655.522,14727.25,0.696,0.194,0.739,0.184,0.068,0.252,0.7391304347826086,0.5278279428665243,1.0,110,1.05
oryx,mct,0.3,6091.0,23.0,6067.0,2970.0,23.0,5019.0,0.176,0.126,0.304,0.739,0.826,0.913,0.913,0.913,0.913,0.913,1.0,1.0,12007.0,12007.0,12007.0,0.808,0.031,1.0,0.656,0.0,0.656,1.0,0.9960597603020851,1.0,110,1.05
oryx,mct,0.4,6091.0,23.0,2993.0,2970.0,12.0,695.0,0.0,0.0,0.478,0.522,0.522,0.522,0.522,0.522,0.522,0.522,0.522,0.522,8933.0,11896.304,15122.949,0.502,0.057,0.522,0.16,0.229,0.388,0.5217391304347826,0.49138072566081104,1.0,110,1.05
oryx,mct,0.5,6091.0,23.0,2981.0,2970.0,12.0,710.0,0.0,0.0,0.478,0.522,0.522,0.522,0.522,0.522,0.522,0.522,0.522,0.522,8921.0,11895.783,15134.926,0.507,0.026,0.522,0.158,0.229,0.387,0.5217391304347826,0.4894106058118535,1.0,110,1.05
oryx,mct,1.0,6091.0,23.0,4117.0,2970.0,18.0,3414.0,0.0,0.0,0.391,0.435,0.565,0.739,0.739,0.783,0.783,0.783,0.783,0.783,10057.0,10915.261,13758.25,0.649,0.018,0.783,0.302,0.047,0.349,0.782608695652174,0.6759152848464949,1.0,110,1.05
titan,junit,0.1,5432.0,87.0,3189.0,2860.0,81.0,2033.0,0.0,0.0,0.713,0.839,0.897,0.931,0.931,0.931,0.931,0.931,0.931,0.931,8909.0,9218.379,13254.812,0.884,0.343,0.931,0.099,0.005,0.103,0.9310344827586207,0.5870765832106039,1.0,110,1.05
titan,junit,0.2,5432.0,87.0,3782.0,2860.0,87.0,3105.0,0.428,0.419,0.747,0.874,0.92,0.943,0.943,1.0,1.0,1.0,1.0,1.0,9502.0,9502.0,9502.0,0.923,0.314,1.0,0.139,0.0,0.139,1.0,0.6962444771723122,1.0,110,1.05
titan,junit,0.3,5432.0,87.0,3599.0,2860.0,84.0,2819.0,0.0,0.436,0.724,0.862,0.897,0.897,0.931,0.966,0.966,0.966,0.966,0.966,9319.0,9445.414,12068.5,0.897,0.309,0.966,0.126,0.001,0.127,0.9655172413793104,0.6625552282768777,1.0,110,1.05
titan,junit,0.4,5432.0,87.0,3271.0,2860.0,82.0,2246.0,0.0,0.0,0.736,0.839,0.931,0.931,0.943,0.943,0.943,0.943,0.943,0.943,8991.0,9239.391,13042.875,0.892,0.307,0.943,0.104,0.003,0.107,0.9425287356321839,0.6021723122238586,1.0,110,1.05
titan,junit,0.5,5432.0,87.0,3938.0,2860.0,86.0,3362.0,0.0,0.551,0.747,0.839,0.92,0.954,0.977,0.977,0.989,0.989,0.989,0.989,9658.0,9692.345,9658.0,0.916,0.273,0.989,0.15,0.0,0.15,0.9885057471264368,0.7249631811487481,1.0,110,1.05
titan,junit,1.0,5432.0,87.0,3062.0,2860.0,81.0,1778.0,0.0,0.0,0.736,0.805,0.92,0.931,0.931,0.931,0.931,0.931,0.931,0.931,8782.0,9108.897,13373.875,0.876,0.23,0.931,0.091,0.005,0.096,0.9310344827586207,0.5636966126656848,1.0,110,1.05
titan,mct,0.1,6091.0,23.0,4598.0,2970.0,22.0,4121.0,0.0,0.273,0.522,0.565,0.565,0.609,0.609,0.826,0.957,0.957,0.957,0.957,10538.0,10667.826,10538.0,0.725,0.125,0.957,0.377,0.002,0.379,0.9565217391304348,0.7548842554588737,1.0,110,1.05
titan,mct,0.2,6091.0,23.0,4628.0,2970.0,19.0,4153.0,0.0,0.0,0.565,0.609,0.609,0.696,0.739,0.739,0.826,0.826,0.826,0.826,10568.0,11076.87,13128.25,0.706,0.225,0.826,0.382,0.03,0.412,0.8260869565217391,0.7598095550812675,1.0,110,1.05
titan,mct,0.3,6091.0,23.0,5972.0,2970.0,23.0,4194.0,0.311,0.325,0.478,0.522,0.565,0.609,0.609,0.87,1.0,1.0,1.0,1.0,11912.0,11912.0,11912.0,0.728,0.089,1.0,0.635,0.0,0.635,1.0,0.980462978164505,1.0,110,1.05
titan,mct,0.4,6091.0,23.0,4880.0,2970.0,18.0,4502.0,0.0,0.0,0.478,0.522,0.652,0.652,0.652,0.696,0.739,0.783,0.783,0.783,10820.0,11346.522,13090.625,0.662,0.206,0.783,0.424,0.047,0.472,0.782608695652174,0.8011820719093745,1.0,110,1.05
titan,mct,0.5,6091.0,23.0,6077.0,2970.0,23.0,4906.0,0.195,0.145,0.522,0.609,0.652,0.696,0.696,0.739,0.913,0.913,1.0,1.0,12017.0,12017.0,12017.0,0.749,0.085,1.0,0.658,0.0,0.658,1.0,0.9977015268428829,1.0,110,1.05
titan,mct,1.0,6091.0,23.0,5932.0,2970.0,23.0,5566.0,0.086,0.037,0.478,0.522,0.652,0.696,0.696,0.739,0.739,0.826,0.826,0.826,11872.0,11872.0,11872.0,0.691,0.046,1.0,0.627,0.0,0.627,1.0,0.9738959120013134,1.0,110,1.05
