dta_train,dta_test,train_percentage,num_docs,num_rels,num_shown,num_feedback,rels_found,last_rel,wss_100,wss_95,NCG@10,NCG@20,NCG@30,NCG@40,NCG@50,NCG@60,NCG@70,NCG@80,NCG@90,NCG@100,total_cost,total_cost_uniform,total_cost_weighted,norm_area,ap,r,loss_e,loss_r,loss_er,recall,cost,spt,bnd,ita
junit,mct,0.5,6091.0,23.0,4927.0,2970.0,18.0,4565.0,0.0,0.0,0.522,0.652,0.696,0.696,0.696,0.739,0.739,0.783,0.783,0.783,10867.0,11373.087,13049.5,0.684,0.132,0.783,0.432,0.047,0.48,0.782608695652174,0.8088983746511246,1.0,110,1.05
junit,mct,1.0,6091.0,23.0,5368.0,2970.0,18.0,5138.0,0.0,0.0,0.435,0.478,0.609,0.652,0.652,0.652,0.652,0.739,0.739,0.739,11308.0,11622.348,12663.625,0.616,0.09,0.783,0.513,0.047,0.561,0.782608695652174,0.881300279100312,1.0,110,1.05
mcMMO,junit,0.1,5432.0,87.0,4064.0,2860.0,86.0,3541.0,0.0,0.322,0.793,0.897,0.908,0.908,0.931,0.943,0.989,0.989,0.989,0.989,9784.0,9815.448,9784.0,0.91,0.343,0.989,0.16,0.0,0.16,0.9885057471264368,0.748159057437408,1.0,110,1.05
mcMMO,junit,0.2,5432.0,87.0,3781.0,2860.0,87.0,3103.0,0.429,0.493,0.782,0.816,0.874,0.92,0.977,1.0,1.0,1.0,1.0,1.0,9501.0,9501.0,9501.0,0.915,0.338,1.0,0.139,0.0,0.139,1.0,0.696060382916053,1.0,110,1.05
mcMMO,junit,0.3,5432.0,87.0,3044.0,2860.0,79.0,1748.0,0.0,0.0,0.805,0.839,0.862,0.908,0.908,0.908,0.908,0.908,0.908,0.908,8764.0,9203.172,13502.688,0.866,0.321,0.908,0.09,0.008,0.098,0.9080459770114943,0.5603829160530192,1.0,110,1.05
mcMMO,junit,0.4,5432.0,87.0,3705.0,2860.0,87.0,3002.0,0.447,0.529,0.701,0.908,0.908,0.943,0.977,1.0,1.0,1.0,1.0,1.0,9425.0,9425.0,9425.0,0.923,0.289,1.0,0.133,0.0,0.133,1.0,0.6820692194403535,1.0,110,1.05
mcMMO,junit,0.5,5432.0,87.0,3694.0,2860.0,84.0,2967.0,0.0,0.412,0.713,0.862,0.943,0.943,0.943,0.966,0.966,0.966,0.966,0.966,9414.0,9533.862,12021.0,0.902,0.284,0.966,0.132,0.001,0.133,0.9655172413793104,0.6800441826215022,1.0,110,1.05
mcMMO,junit,1.0,5432.0,87.0,3515.0,2860.0,85.0,2687.0,0.0,0.469,0.77,0.839,0.92,0.943,0.977,0.977,0.977,0.977,0.977,0.977,9235.0,9323.138,11152.0,0.901,0.229,0.977,0.12,0.001,0.12,0.9770114942528736,0.6470913107511046,1.0,110,1.05
mcMMO,mct,0.1,6091.0,23.0,2972.0,2970.0,15.0,496.0,0.0,0.0,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.652,8912.0,11081.739,15101.266,0.643,0.28,0.652,0.157,0.121,0.278,0.6521739130434783,0.48793301592513544,1.0,110,1.05
mcMMO,mct,0.2,6091.0,23.0,5090.0,2970.0,22.0,4791.0,0.0,0.163,0.522,0.652,0.652,0.652,0.652,0.652,0.739,0.957,0.957,0.957,11030.0,11117.043,11030.0,0.707,0.125,0.957,0.462,0.002,0.463,0.9565217391304348,0.8356591692661304,1.0,110,1.05
mcMMO,mct,0.3,6091.0,23.0,4542.0,2970.0,18.0,4050.0,0.0,0.0,0.435,0.565,0.652,0.696,0.739,0.739,0.783,0.783,0.783,0.783,10482.0,11155.478,13386.375,0.673,0.153,0.783,0.368,0.047,0.415,0.782608695652174,0.7456903628304055,1.0,110,1.05
mcMMO,mct,0.4,6091.0,23.0,4808.0,2970.0,22.0,4421.0,0.0,0.224,0.609,0.739,0.739,0.739,0.913,0.913,0.913,0.913,0.913,0.913,10748.0,10859.565,10748.0,0.798,0.079,0.957,0.412,0.002,0.414,0.9565217391304348,0.7893613528156296,1.0,110,1.05
mcMMO,mct,0.5,6091.0,23.0,4483.0,2970.0,21.0,3967.0,0.0,0.0,0.522,0.565,0.609,0.652,0.652,0.739,0.913,0.913,0.913,0.913,10423.0,10702.652,12031.0,0.7,0.04,0.913,0.358,0.008,0.366,0.9130434782608695,0.736003940239698,1.0,110,1.05
mcMMO,mct,1.0,6091.0,23.0,2987.0,2970.0,12.0,1099.0,0.0,0.0,0.304,0.522,0.522,0.522,0.522,0.522,0.522,0.522,0.522,0.522,8927.0,11896.043,15128.938,0.484,0.078,0.522,0.159,0.229,0.388,0.5217391304347826,0.4903956657363323,1.0,110,1.05
mct,junit,0.1,5432.0,87.0,3258.0,2860.0,82.0,2077.0,0.0,0.0,0.77,0.862,0.92,0.943,0.943,0.943,0.943,0.943,0.943,0.943,8978.0,9227.885,13054.25,0.896,0.339,0.943,0.103,0.003,0.106,0.9425287356321839,0.5997790868924889,1.0,110,1.05
mct,junit,0.2,5432.0,87.0,4414.0,2860.0,85.0,4027.0,0.0,0.477,0.747,0.862,0.885,0.885,0.966,0.966,0.966,0.977,0.977,0.977,10134.0,10180.805,11152.0,0.903,0.317,0.977,0.189,0.001,0.189,0.9770114942528736,0.8125920471281296,1.0,110,1.05
mct,junit,0.3,5432.0,87.0,4039.0,2860.0,85.0,3485.0,0.0,0.333,0.759,0.828,0.885,0.908,0.908,0.943,0.977,0.977,0.977,0.977,9759.0,9823.046,11152.0,0.894,0.301,0.977,0.158,0.001,0.159,0.9770114942528736,0.7435567010309279,1.0,110,1.05
mct,junit,0.4,5432.0,87.0,2974.0,2860.0,80.0,1207.0,0.0,0.0,0.782,0.862,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,8694.0,9089.54,13533.188,0.88,0.289,0.92,0.086,0.006,0.092,0.9195402298850575,0.5474963181148749,1.0,110,1.05
mct,junit,0.5,5432.0,87.0,4074.0,2860.0,85.0,3539.0,0.0,0.451,0.724,0.851,0.851,0.908,0.954,0.966,0.977,0.977,0.977,0.977,9794.0,9856.437,11152.0,0.895,0.302,0.977,0.161,0.001,0.161,0.9770114942528736,0.75,1.0,110,1.05
mct,junit,1.0,5432.0,87.0,3434.0,2860.0,82.0,2452.0,0.0,0.0,0.793,0.828,0.897,0.908,0.943,0.943,0.943,0.943,0.943,0.943,9154.0,9383.655,12900.25,0.882,0.258,0.943,0.114,0.003,0.118,0.9425287356321839,0.632179675994109,1.0,110,1.05
neo4j,junit,0.1,5432.0,87.0,3892.0,2860.0,85.0,3256.0,0.0,0.363,0.713,0.897,0.908,0.92,0.943,0.977,0.977,0.977,0.977,0.977,9612.0,9682.805,11152.0,0.903,0.316,0.977,0.147,0.001,0.147,0.9770114942528736,0.7164948453608248,1.0,110,1.05
neo4j,junit,0.2,5432.0,87.0,3562.0,2860.0,85.0,2748.0,0.0,0.449,0.77,0.874,0.885,0.885,0.943,0.977,0.977,0.977,0.977,0.977,9282.0,9367.977,11152.0,0.898,0.318,0.977,0.123,0.001,0.123,0.9770114942528736,0.6557437407952872,1.0,110,1.05
neo4j,junit,0.3,5432.0,87.0,3481.0,2860.0,84.0,2619.0,0.0,0.506,0.793,0.874,0.874,0.931,0.966,0.966,0.966,0.966,0.966,0.966,9201.0,9335.552,12127.5,0.899,0.282,0.966,0.117,0.001,0.119,0.9655172413793104,0.6408321060382917,1.0,110,1.05
neo4j,junit,0.4,5432.0,87.0,3183.0,2860.0,82.0,2005.0,0.0,0.0,0.667,0.782,0.897,0.943,0.943,0.943,0.943,0.943,0.943,0.943,8903.0,9161.506,13119.875,0.868,0.272,0.943,0.098,0.003,0.101,0.9425287356321839,0.5859720176730486,1.0,110,1.05
neo4j,junit,0.5,5432.0,87.0,3746.0,2860.0,82.0,3043.0,0.0,0.0,0.69,0.816,0.862,0.908,0.931,0.943,0.943,0.943,0.943,0.943,9466.0,9659.793,12627.25,0.867,0.266,0.943,0.136,0.003,0.139,0.9425287356321839,0.6896170839469808,1.0,110,1.05
neo4j,junit,1.0,5432.0,87.0,4063.0,2860.0,87.0,3533.0,0.35,0.318,0.598,0.816,0.874,0.908,0.943,0.943,1.0,1.0,1.0,1.0,9783.0,9783.0,9783.0,0.88,0.238,1.0,0.16,0.0,0.16,1.0,0.7479749631811488,1.0,110,1.05
neo4j,mct,0.1,6091.0,23.0,3969.0,2970.0,20.0,3196.0,0.0,0.0,0.565,0.739,0.783,0.783,0.783,0.87,0.87,0.87,0.87,0.87,9909.0,10462.565,13092.0,0.772,0.223,0.87,0.281,0.017,0.298,0.8695652173913043,0.6516171400426859,1.0,110,1.05
neo4j,mct,0.2,6091.0,23.0,3905.0,2970.0,20.0,3118.0,0.0,0.0,0.522,0.652,0.652,0.652,0.652,0.87,0.87,0.87,0.87,0.87,9845.0,10415.261,13124.0,0.739,0.172,0.87,0.272,0.017,0.289,0.8695652173913043,0.6411098341815794,1.0,110,1.05
neo4j,mct,0.3,6091.0,23.0,4299.0,2970.0,19.0,3712.0,0.0,0.0,0.522,0.565,0.609,0.652,0.652,0.783,0.826,0.826,0.826,0.826,10239.0,10862.304,13375.0,0.688,0.197,0.826,0.329,0.03,0.36,0.8260869565217391,0.7057954358890166,1.0,110,1.05
neo4j,mct,0.4,6091.0,23.0,4373.0,2970.0,21.0,3810.0,0.0,0.0,0.478,0.522,0.522,0.739,0.783,0.87,0.913,0.913,0.913,0.913,10313.0,10611.783,12031.0,0.739,0.109,0.913,0.341,0.008,0.348,0.9130434782608695,0.717944508290921,1.0,110,1.05
neo4j,mct,0.5,6091.0,23.0,2999.0,2970.0,13.0,1181.0,0.0,0.0,0.478,0.565,0.565,0.565,0.565,0.565,0.565,0.565,0.565,0.565,8939.0,11627.696,15110.922,0.547,0.173,0.565,0.16,0.189,0.349,0.5652173913043478,0.49236578558528976,1.0,110,1.05
neo4j,mct,1.0,6091.0,23.0,4582.0,2970.0,22.0,4098.0,0.0,0.277,0.478,0.478,0.522,0.565,0.565,0.913,0.957,0.957,0.957,0.957,10522.0,10653.217,10522.0,0.705,0.078,0.957,0.374,0.002,0.376,0.9565217391304348,0.7522574289935972,1.0,110,1.05
netty,junit,0.1,5432.0,87.0,3828.0,2860.0,87.0,3177.0,0.415,0.402,0.678,0.862,0.885,0.885,0.931,1.0,1.0,1.0,1.0,1.0,9548.0,9548.0,9548.0,0.901,0.246,1.0,0.142,0.0,0.142,1.0,0.7047128129602357,1.0,110,1.05
netty,junit,0.2,5432.0,87.0,3197.0,2860.0,81.0,2095.0,0.0,0.0,0.632,0.805,0.862,0.931,0.931,0.931,0.931,0.931,0.931,0.931,8917.0,9225.276,13247.312,0.858,0.278,0.931,0.099,0.005,0.104,0.9310344827586207,0.5885493372606775,1.0,110,1.05
netty,junit,0.3,5432.0,87.0,4181.0,2860.0,84.0,3674.0,0.0,0.449,0.724,0.828,0.885,0.885,0.931,0.954,0.966,0.966,0.966,0.966,9901.0,9987.276,11777.5,0.874,0.217,0.966,0.169,0.001,0.171,0.9655172413793104,0.769698085419735,1.0,110,1.05
netty,junit,0.4,5432.0,87.0,3185.0,2860.0,81.0,2105.0,0.0,0.0,0.575,0.759,0.828,0.931,0.931,0.931,0.931,0.931,0.931,0.931,8905.0,9214.931,13258.562,0.847,0.204,0.931,0.098,0.005,0.103,0.9310344827586207,0.586340206185567,1.0,110,1.05
netty,junit,0.5,5432.0,87.0,3879.0,2860.0,83.0,3260.0,0.0,0.35,0.598,0.77,0.839,0.897,0.931,0.943,0.954,0.954,0.954,0.954,9599.0,9741.805,12316.75,0.852,0.221,0.954,0.146,0.002,0.148,0.9540229885057471,0.7141016200294551,1.0,110,1.05
netty,junit,1.0,5432.0,87.0,3783.0,2860.0,83.0,3120.0,0.0,0.376,0.575,0.69,0.759,0.805,0.897,0.954,0.954,0.954,0.954,0.954,9503.0,9654.632,12388.75,0.818,0.158,0.954,0.139,0.002,0.141,0.9540229885057471,0.6964285714285714,1.0,110,1.05
netty,mct,0.1,6091.0,23.0,5904.0,2970.0,23.0,5191.0,0.148,0.098,0.609,0.652,0.652,0.652,0.652,0.696,0.696,0.783,1.0,1.0,11844.0,11844.0,11844.0,0.703,0.121,1.0,0.621,0.0,0.621,1.0,0.9692989656870793,1.0,110,1.05
netty,mct,0.2,6091.0,23.0,3252.0,2970.0,20.0,1928.0,0.0,0.0,0.652,0.696,0.696,0.87,0.87,0.87,0.87,0.87,0.87,0.87,9192.0,9932.609,13450.5,0.787,0.035,0.87,0.188,0.017,0.205,0.8695652173913043,0.5339024790674766,1.0,110,1.05
netty,mct,0.3,6091.0,23.0,3874.0,2970.0,15.0,3083.0,0.0,0.0,0.522,0.565,0.609,0.609,0.609,0.652,0.652,0.652,0.652,0.652,9814.0,11356.261,14213.359,0.607,0.041,0.652,0.267,0.121,0.388,0.6521739130434783,0.6360203579051059,1.0,110,1.05
netty,mct,0.4,6091.0,23.0,4121.0,2970.0,21.0,3445.0,0.0,0.0,0.565,0.652,0.696,0.696,0.783,0.913,0.913,0.913,0.913,0.913,10061.0,10403.609,12031.0,0.759,0.025,0.913,0.303,0.008,0.31,0.9130434782608695,0.676571991462814,1.0,110,1.05
netty,mct,0.5,6091.0,23.0,3765.0,2970.0,22.0,2901.0,0.0,0.474,0.565,0.652,0.696,0.696,0.957,0.957,0.957,0.957,0.957,0.957,9705.0,9907.261,9705.0,0.791,0.022,0.957,0.253,0.002,0.254,0.9565217391304348,0.6181251026104088,1.0,110,1.05
netty,mct,1.0,6091.0,23.0,3931.0,2970.0,19.0,3173.0,0.0,0.0,0.565,0.609,0.609,0.696,0.783,0.826,0.826,0.826,0.826,0.826,9871.0,10622.304,13651.0,0.71,0.022,0.826,0.275,0.03,0.306,0.8260869565217391,0.6453784271876539,1.0,110,1.05
orientdb,junit,0.1,5432.0,87.0,4772.0,2860.0,87.0,4503.0,0.171,0.432,0.77,0.885,0.897,0.92,0.943,0.977,0.977,0.977,0.977,0.977,10492.0,10492.0,10492.0,0.906,0.303,1.0,0.221,0.0,0.221,1.0,0.8784977908689249,1.0,110,1.05
orientdb,junit,0.2,5432.0,87.0,3256.0,2860.0,82.0,2194.0,0.0,0.0,0.655,0.793,0.839,0.931,0.943,0.943,0.943,0.943,0.943,0.943,8976.0,9226.115,13056.0,0.865,0.25,0.943,0.103,0.003,0.106,0.9425287356321839,0.5994108983799705,1.0,110,1.05
orientdb,junit,0.3,5432.0,87.0,3443.0,2860.0,83.0,2568.0,0.0,0.477,0.632,0.805,0.885,0.931,0.954,0.954,0.954,0.954,0.954,0.954,9163.0,9345.897,12643.75,0.874,0.249,0.954,0.115,0.002,0.117,0.9540229885057471,0.6338365243004418,1.0,110,1.05
orientdb,junit,0.4,5432.0,87.0,4356.0,2860.0,86.0,3941.0,0.0,0.233,0.667,0.724,0.816,0.908,0.908,0.931,0.943,0.989,0.989,0.989,10076.0,10100.736,10076.0,0.858,0.244,0.989,0.184,0.0,0.184,0.9885057471264368,0.8019145802650958,1.0,110,1.05
orientdb,junit,0.5,5432.0,87.0,4707.0,2860.0,86.0,4422.0,0.0,0.323,0.655,0.724,0.793,0.862,0.908,0.943,0.977,0.977,0.977,0.977,10427.0,10443.667,10427.0,0.85,0.196,0.989,0.215,0.0,0.215,0.9885057471264368,0.8665316642120766,1.0,110,1.05
orientdb,junit,1.0,5432.0,87.0,4606.0,2860.0,86.0,4290.0,0.0,0.291,0.609,0.701,0.805,0.851,0.92,0.931,0.977,0.989,0.989,0.989,10326.0,10344.989,10326.0,0.841,0.179,0.989,0.206,0.0,0.206,0.9885057471264368,0.8479381443298969,1.0,110,1.05
orientdb,mct,0.1,6091.0,23.0,4521.0,2970.0,15.0,4027.0,0.0,0.0,0.522,0.522,0.522,0.609,0.609,0.609,0.652,0.652,0.652,0.652,10461.0,11553.174,13576.469,0.588,0.159,0.652,0.364,0.121,0.485,0.6521739130434783,0.7422426530947299,1.0,110,1.05
orientdb,mct,0.2,6091.0,23.0,4798.0,2970.0,23.0,4371.0,0.282,0.233,0.522,0.565,0.565,0.565,0.609,0.739,0.826,0.826,0.826,0.826,10738.0,10738.0,10738.0,0.716,0.075,1.0,0.41,0.0,0.41,1.0,0.7877195862748317,1.0,110,1.05
orientdb,mct,0.3,6091.0,23.0,3113.0,2970.0,14.0,1620.0,0.0,0.0,0.522,0.565,0.609,0.609,0.609,0.609,0.609,0.609,0.609,0.609,9053.0,11383.609,14985.734,0.58,0.137,0.609,0.173,0.153,0.326,0.6086956521739131,0.5110819241503858,1.0,110,1.05
orientdb,mct,0.4,6091.0,23.0,6004.0,2970.0,23.0,5855.0,0.039,-0.011,0.565,0.565,0.565,0.609,0.739,0.739,0.739,0.739,0.739,0.739,11944.0,11944.0,11944.0,0.664,0.064,1.0,0.642,0.0,0.642,1.0,0.9857166310950582,1.0,110,1.05
orientdb,mct,0.5,6091.0,23.0,5608.0,2970.0,18.0,5438.0,0.0,0.0,0.565,0.565,0.609,0.696,0.739,0.739,0.739,0.739,0.783,0.783,11548.0,11758.0,12453.625,0.669,0.063,0.783,0.56,0.047,0.608,0.782608695652174,0.9207026760794615,1.0,110,1.05
orientdb,mct,1.0,6091.0,23.0,5954.0,2970.0,23.0,5851.0,0.039,-0.008,0.478,0.565,0.609,0.739,0.739,0.739,0.739,0.739,0.739,0.739,11894.0,11894.0,11894.0,0.689,0.054,1.0,0.632,0.0,0.632,1.0,0.9775077983910688,1.0,110,1.05
oryx,junit,0.1,5432.0,87.0,3096.0,2860.0,82.0,1628.0,0.0,0.0,0.736,0.839,0.943,0.943,0.943,0.943,0.943,0.943,0.943,0.943,8816.0,9084.506,13196.0,0.891,0.367,0.943,0.093,0.003,0.096,0.9425287356321839,0.5699558173784978,1.0,110,1.05
oryx,junit,0.2,5432.0,87.0,3226.0,2860.0,83.0,2079.0,0.0,0.567,0.816,0.874,0.908,0.954,0.954,0.954,0.954,0.954,0.954,0.954,8946.0,9148.851,12806.5,0.903,0.36,0.954,0.101,0.002,0.103,0.9540229885057471,0.5938880706921944,1.0,110,1.05
oryx,junit,0.3,5432.0,87.0,3457.0,2860.0,84.0,2570.0,0.0,0.499,0.713,0.77,0.851,0.885,0.966,0.966,0.966,0.966,0.966,0.966,9177.0,9313.207,12139.5,0.882,0.351,0.966,0.116,0.001,0.117,0.9655172413793104,0.6364138438880707,1.0,110,1.05
oryx,junit,0.4,5432.0,87.0,3228.0,2860.0,82.0,2154.0,0.0,0.0,0.736,0.782,0.908,0.943,0.943,0.943,0.943,0.943,0.943,0.943,8948.0,9201.333,13080.5,0.88,0.337,0.943,0.101,0.003,0.104,0.9425287356321839,0.5942562592047128,1.0,110,1.05
oryx,junit,0.5,5432.0,87.0,3374.0,2860.0,83.0,2447.0,0.0,0.5,0.782,0.862,0.92,0.943,0.954,0.954,0.954,0.954,0.954,0.954,9094.0,9283.241,12695.5,0.9,0.343,0.954,0.11,0.002,0.112,0.9540229885057471,0.6211340206185567,1.0,110,1.05
oryx,junit,1.0,5432.0,87.0,3377.0,2860.0,85.0,2385.0,0.0,0.514,0.782,0.839,0.897,0.943,0.977,0.977,0.977,0.977,0.977,0.977,9097.0,9191.483,11152.0,0.903,0.31,0.977,0.111,0.001,0.111,0.9770114942528736,0.6216863033873343,1.0,110,1.05
oryx,mct,0.1,6091.0,23.0,3226.0,2970.0,17.0,1753.0,0.0,0.0,0.652,0.696,0.739,0.739,0.739,0.739,0.739,0.739,0.739,0.739,9166.0,10660.783,14716.938,0.707,0.172,0.739,0.185,0.068,0.253,0.7391304347826086,0.529633886061402,1.0,110,1.05
oryx,mct,0.2,6091.0,23.0,3839.0,2970.0,19.0,2890.0,0.0,0.0,0.478,0.565,0.696,0.739,0.826,0.826,0.826,0.826,0.826,0.826,9779.0,10562.304,13720.0,0.713,0.037,0.826,0.263,0.03,0.293,0.8260869565217391,0.6302741750123132,1.0,110,1.05
oryx,mct,0.3,6091.0,23.0,4038.0,2970.0,17.0,3333.0,0.0,0.0,0.435,0.435,0.565,0.652,0.652,0.739,0.739,0.739,0.739,0.739,9978.0,11049.13,13955.688,0.619,0.052,0.739,0.29,0.068,0.359,0.7391304347826086,0.6629453291741915,1.0,110,1.05
oryx,mct,0.4,6091.0,23.0,3593.0,2970.0,15.0,2576.0,0.0,0.0,0.522,0.565,0.609,0.609,0.652,0.652,0.652,0.652,0.652,0.652,9533.0,11270.739,14489.969,0.609,0.043,0.652,0.23,0.121,0.351,0.6521739130434783,0.589886718108685,1.0,110,1.05
oryx,mct,0.5,6091.0,23.0,4865.0,2970.0,22.0,4492.0,0.0,0.213,0.478,0.652,0.696,0.87,0.87,0.913,0.913,0.913,0.913,0.913,10805.0,10911.609,10805.0,0.794,0.096,0.957,0.422,0.002,0.424,0.9565217391304348,0.7987194220981776,1.0,110,1.05
oryx,mct,1.0,6091.0,23.0,4117.0,2970.0,18.0,3414.0,0.0,0.0,0.391,0.435,0.565,0.739,0.739,0.783,0.783,0.783,0.783,0.783,10057.0,10915.261,13758.25,0.649,0.018,0.783,0.302,0.047,0.349,0.782608695652174,0.6759152848464949,1.0,110,1.05
titan,junit,0.1,5432.0,87.0,4329.0,2860.0,86.0,3905.0,0.0,0.563,0.759,0.793,0.897,0.954,0.966,0.977,0.977,0.977,0.977,0.977,10049.0,10074.356,10049.0,0.909,0.326,0.989,0.182,0.0,0.182,0.9885057471264368,0.7969440353460973,1.0,110,1.05
titan,junit,0.2,5432.0,87.0,3561.0,2860.0,83.0,2752.0,0.0,0.443,0.782,0.839,0.851,0.908,0.943,0.954,0.954,0.954,0.954,0.954,9281.0,9453.046,12555.25,0.89,0.37,0.954,0.123,0.002,0.125,0.9540229885057471,0.655559646539028,1.0,110,1.05
titan,junit,0.3,5432.0,87.0,3505.0,2860.0,82.0,2665.0,0.0,0.0,0.782,0.805,0.862,0.92,0.943,0.943,0.943,0.943,0.943,0.943,9225.0,9446.494,12838.125,0.884,0.327,0.943,0.119,0.003,0.122,0.9425287356321839,0.6452503681885126,1.0,110,1.05
titan,junit,0.4,5432.0,87.0,3693.0,2860.0,83.0,2912.0,0.0,0.414,0.805,0.851,0.908,0.943,0.943,0.954,0.954,0.954,0.954,0.954,9413.0,9572.908,12456.25,0.899,0.319,0.954,0.132,0.002,0.134,0.9540229885057471,0.679860088365243,1.0,110,1.05
titan,junit,0.5,5432.0,87.0,3177.0,2860.0,84.0,2049.0,0.0,0.577,0.759,0.862,0.92,0.966,0.966,0.966,0.966,0.966,0.966,0.966,8897.0,9052.517,12279.5,0.905,0.257,0.966,0.098,0.001,0.099,0.9655172413793104,0.5848674521354934,1.0,110,1.05
titan,junit,1.0,5432.0,87.0,3062.0,2860.0,81.0,1778.0,0.0,0.0,0.736,0.805,0.92,0.931,0.931,0.931,0.931,0.931,0.931,0.931,8782.0,9108.897,13373.875,0.876,0.23,0.931,0.091,0.005,0.096,0.9310344827586207,0.5636966126656848,1.0,110,1.05
titan,mct,0.1,6091.0,23.0,6059.0,2970.0,23.0,5673.0,0.069,0.019,0.565,0.652,0.652,0.652,0.696,0.696,0.87,0.913,0.913,0.913,11999.0,11999.0,11999.0,0.732,0.262,1.0,0.654,0.0,0.654,1.0,0.9947463470694468,1.0,110,1.05
titan,mct,0.2,6091.0,23.0,6069.0,2970.0,23.0,5349.0,0.122,0.307,0.565,0.609,0.652,0.826,0.826,0.826,0.957,0.957,1.0,1.0,12009.0,12009.0,12009.0,0.784,0.17,1.0,0.656,0.0,0.656,1.0,0.9963881136102446,1.0,110,1.05
titan,mct,0.3,6091.0,23.0,5960.0,2970.0,23.0,5224.0,0.142,0.093,0.478,0.478,0.522,0.652,0.652,0.696,0.696,0.739,1.0,1.0,11900.0,11900.0,11900.0,0.657,0.134,1.0,0.633,0.0,0.633,1.0,0.9784928583155476,1.0,110,1.05
titan,mct,0.4,6091.0,23.0,4395.0,2970.0,15.0,3854.0,0.0,0.0,0.565,0.565,0.565,0.565,0.565,0.609,0.652,0.652,0.652,0.652,10335.0,11514.826,13700.5,0.587,0.104,0.652,0.344,0.121,0.465,0.6521739130434783,0.7215563946806764,1.0,110,1.05
titan,mct,0.5,6091.0,23.0,5994.0,2970.0,23.0,5293.0,0.131,0.081,0.478,0.478,0.522,0.565,0.652,0.696,0.739,0.739,1.0,1.0,11934.0,11934.0,11934.0,0.655,0.13,1.0,0.64,0.0,0.64,1.0,0.9840748645542604,1.0,110,1.05
titan,mct,1.0,6091.0,23.0,5932.0,2970.0,23.0,5566.0,0.086,0.037,0.478,0.522,0.652,0.696,0.696,0.739,0.739,0.826,0.826,0.826,11872.0,11872.0,11872.0,0.691,0.046,1.0,0.627,0.0,0.627,1.0,0.9738959120013134,1.0,110,1.05
