dta_train,dta_test,train_percentage,num_docs,num_rels,num_shown,num_feedback,rels_found,last_rel,wss_100,wss_95,NCG@10,NCG@20,NCG@30,NCG@40,NCG@50,NCG@60,NCG@70,NCG@80,NCG@90,NCG@100,total_cost,total_cost_uniform,total_cost_weighted,norm_area,ap,r,loss_e,loss_r,loss_er,recall,cost,spt,bnd,ita
junit,mct,0.5,6091.0,23.0,3092.0,2970.0,14.0,1355.0,0.0,0.0,0.522,0.565,0.609,0.609,0.609,0.609,0.609,0.609,0.609,0.609,9032.0,11379.043,15006.57,0.588,0.123,0.609,0.17,0.153,0.323,0.6086956521739131,0.5076342144147102,1.0,110,1.05
junit,mct,1.0,6091.0,23.0,5368.0,2970.0,18.0,5138.0,0.0,0.0,0.435,0.478,0.609,0.652,0.652,0.652,0.652,0.739,0.739,0.739,11308.0,11622.348,12663.625,0.616,0.09,0.783,0.513,0.047,0.561,0.782608695652174,0.881300279100312,1.0,110,1.05
mcMMO,junit,0.1,5432.0,87.0,3429.0,2860.0,83.0,2536.0,0.0,0.483,0.77,0.839,0.862,0.92,0.954,0.954,0.954,0.954,0.954,0.954,9149.0,9333.184,12654.25,0.89,0.318,0.954,0.114,0.002,0.116,0.9540229885057471,0.6312592047128129,1.0,110,1.05
mcMMO,junit,0.2,5432.0,87.0,3419.0,2860.0,81.0,2485.0,0.0,0.0,0.69,0.839,0.885,0.885,0.931,0.931,0.931,0.931,0.931,0.931,9139.0,9416.655,13039.188,0.87,0.346,0.931,0.113,0.005,0.118,0.9310344827586207,0.6294182621502209,1.0,110,1.05
mcMMO,junit,0.3,5432.0,87.0,3874.0,2860.0,86.0,3244.0,0.0,0.489,0.805,0.862,0.908,0.908,0.966,0.989,0.989,0.989,0.989,0.989,9594.0,9629.816,9594.0,0.913,0.302,0.989,0.145,0.0,0.146,0.9885057471264368,0.7131811487481591,1.0,110,1.05
mcMMO,junit,0.4,5432.0,87.0,3370.0,2860.0,83.0,2432.0,0.0,0.502,0.69,0.862,0.862,0.92,0.954,0.954,0.954,0.954,0.954,0.954,9090.0,9279.609,12698.5,0.885,0.295,0.954,0.11,0.002,0.112,0.9540229885057471,0.6203976435935199,1.0,110,1.05
mcMMO,junit,0.5,5432.0,87.0,3517.0,2860.0,85.0,2686.0,0.0,0.479,0.759,0.862,0.897,0.943,0.977,0.977,0.977,0.977,0.977,0.977,9237.0,9325.046,11152.0,0.905,0.281,0.977,0.12,0.001,0.12,0.9770114942528736,0.647459499263623,1.0,110,1.05
mcMMO,junit,1.0,5432.0,87.0,3515.0,2860.0,85.0,2687.0,0.0,0.469,0.77,0.839,0.92,0.943,0.977,0.977,0.977,0.977,0.977,0.977,9235.0,9323.138,11152.0,0.901,0.229,0.977,0.12,0.001,0.12,0.9770114942528736,0.6470913107511046,1.0,110,1.05
mcMMO,mct,0.1,6091.0,23.0,5552.0,2970.0,22.0,5358.0,0.0,0.07,0.565,0.565,0.609,0.696,0.696,0.739,0.739,0.739,0.957,0.957,11492.0,11538.87,11492.0,0.691,0.14,0.957,0.549,0.002,0.551,0.9565217391304348,0.9115087834509933,1.0,110,1.05
mcMMO,mct,0.2,6091.0,23.0,4746.0,2970.0,20.0,4328.0,0.0,0.0,0.522,0.565,0.609,0.609,0.652,0.826,0.826,0.826,0.826,0.826,10686.0,11036.87,12703.5,0.698,0.224,0.87,0.401,0.017,0.418,0.8695652173913043,0.7791824002626826,1.0,110,1.05
mcMMO,mct,0.3,6091.0,23.0,4857.0,2970.0,21.0,4475.0,0.0,0.0,0.565,0.609,0.652,0.696,0.739,0.739,0.739,0.739,0.739,0.739,10797.0,11011.609,12031.0,0.718,0.156,0.913,0.42,0.008,0.428,0.9130434782608695,0.7974060088655394,1.0,110,1.05
mcMMO,mct,0.4,6091.0,23.0,3764.0,2970.0,19.0,2911.0,0.0,0.0,0.565,0.565,0.609,0.609,0.826,0.826,0.826,0.826,0.826,0.826,9704.0,10513.391,13776.25,0.697,0.052,0.826,0.252,0.03,0.283,0.8260869565217391,0.617960925956329,1.0,110,1.05
mcMMO,mct,0.5,6091.0,23.0,2980.0,2970.0,11.0,1048.0,0.0,0.0,0.391,0.478,0.478,0.478,0.478,0.478,0.478,0.478,0.478,0.478,8920.0,12166.261,15138.962,0.457,0.075,0.478,0.158,0.272,0.43,0.4782608695652174,0.4892464291577738,1.0,110,1.05
mcMMO,mct,1.0,6091.0,23.0,2987.0,2970.0,12.0,1099.0,0.0,0.0,0.304,0.522,0.522,0.522,0.522,0.522,0.522,0.522,0.522,0.522,8927.0,11896.043,15128.938,0.484,0.078,0.522,0.159,0.229,0.388,0.5217391304347826,0.4903956657363323,1.0,110,1.05
mct,junit,0.1,5432.0,87.0,3294.0,2860.0,79.0,2092.0,0.0,0.0,0.793,0.851,0.897,0.908,0.908,0.908,0.908,0.908,0.908,0.908,9014.0,9407.195,13256.594,0.869,0.321,0.908,0.105,0.008,0.114,0.9080459770114943,0.6064064801178203,1.0,110,1.05
mct,junit,0.2,5432.0,87.0,3035.0,2860.0,78.0,1326.0,0.0,0.0,0.793,0.885,0.897,0.897,0.897,0.897,0.897,0.897,0.897,0.897,8755.0,9250.931,13530.273,0.865,0.329,0.897,0.089,0.011,0.1,0.896551724137931,0.5587260677466863,1.0,110,1.05
mct,junit,0.3,5432.0,87.0,2995.0,2860.0,78.0,1158.0,0.0,0.0,0.77,0.885,0.897,0.897,0.897,0.897,0.897,0.897,0.897,0.897,8715.0,9219.207,13569.961,0.865,0.316,0.897,0.087,0.011,0.098,0.896551724137931,0.5513622974963182,1.0,110,1.05
mct,junit,0.4,5432.0,87.0,3757.0,2860.0,85.0,2942.0,0.0,0.5,0.793,0.862,0.897,0.943,0.966,0.977,0.977,0.977,0.977,0.977,9477.0,9554.011,11152.0,0.908,0.29,0.977,0.137,0.001,0.137,0.9770114942528736,0.6916421207658321,1.0,110,1.05
mct,junit,0.5,5432.0,87.0,3932.0,2860.0,85.0,3297.0,0.0,0.558,0.782,0.851,0.897,0.954,0.954,0.966,0.977,0.977,0.977,0.977,9652.0,9720.966,11152.0,0.906,0.286,0.977,0.15,0.001,0.15,0.9770114942528736,0.7238586156111929,1.0,110,1.05
mct,junit,1.0,5432.0,87.0,3434.0,2860.0,82.0,2452.0,0.0,0.0,0.793,0.828,0.897,0.908,0.943,0.943,0.943,0.943,0.943,0.943,9154.0,9383.655,12900.25,0.882,0.258,0.943,0.114,0.003,0.118,0.9425287356321839,0.632179675994109,1.0,110,1.05
neo4j,junit,0.1,5432.0,87.0,3888.0,2860.0,83.0,3269.0,0.0,0.348,0.793,0.828,0.862,0.897,0.92,0.943,0.954,0.954,0.954,0.954,9608.0,9749.977,12310.0,0.885,0.311,0.954,0.147,0.002,0.149,0.9540229885057471,0.7157584683357879,1.0,110,1.05
neo4j,junit,0.2,5432.0,87.0,3938.0,2860.0,85.0,3349.0,0.0,0.488,0.713,0.828,0.908,0.943,0.966,0.966,0.977,0.977,0.977,0.977,9658.0,9726.69,11152.0,0.9,0.291,0.977,0.15,0.001,0.151,0.9770114942528736,0.7249631811487481,1.0,110,1.05
neo4j,junit,0.3,5432.0,87.0,3752.0,2860.0,86.0,3060.0,0.0,0.452,0.69,0.851,0.885,0.908,0.977,0.989,0.989,0.989,0.989,0.989,9472.0,9510.621,9472.0,0.896,0.296,0.989,0.136,0.0,0.137,0.9885057471264368,0.6907216494845361,1.0,110,1.05
neo4j,junit,0.4,5432.0,87.0,3942.0,2860.0,86.0,3342.0,0.0,0.339,0.759,0.862,0.885,0.885,0.897,0.943,0.989,0.989,0.989,0.989,9662.0,9696.253,9662.0,0.89,0.281,0.989,0.151,0.0,0.151,0.9885057471264368,0.725699558173785,1.0,110,1.05
neo4j,junit,0.5,5432.0,87.0,3443.0,2860.0,85.0,2572.0,0.0,0.477,0.621,0.839,0.851,0.908,0.977,0.977,0.977,0.977,0.977,0.977,9163.0,9254.448,11152.0,0.881,0.254,0.977,0.115,0.001,0.115,0.9770114942528736,0.6338365243004418,1.0,110,1.05
neo4j,junit,1.0,5432.0,87.0,4063.0,2860.0,87.0,3533.0,0.35,0.318,0.598,0.816,0.874,0.908,0.943,0.943,1.0,1.0,1.0,1.0,9783.0,9783.0,9783.0,0.88,0.238,1.0,0.16,0.0,0.16,1.0,0.7479749631811488,1.0,110,1.05
neo4j,mct,0.1,6091.0,23.0,4397.0,2970.0,16.0,3787.0,0.0,0.0,0.478,0.522,0.609,0.609,0.652,0.652,0.696,0.696,0.696,0.696,10337.0,11368.13,13672.062,0.623,0.227,0.696,0.344,0.093,0.437,0.6956521739130435,0.721884747988836,1.0,110,1.05
neo4j,mct,0.2,6091.0,23.0,4866.0,2970.0,18.0,4485.0,0.0,0.0,0.565,0.565,0.609,0.652,0.739,0.739,0.739,0.739,0.739,0.739,10806.0,11338.609,13102.875,0.68,0.165,0.783,0.422,0.047,0.469,0.782608695652174,0.7988835987522575,1.0,110,1.05
neo4j,mct,0.3,6091.0,23.0,5273.0,2970.0,23.0,5024.0,0.175,0.226,0.696,0.696,0.696,0.696,0.739,0.739,0.87,0.957,0.957,0.957,11213.0,11213.0,11213.0,0.778,0.185,1.0,0.495,0.0,0.495,1.0,0.8657034969627319,1.0,110,1.05
neo4j,mct,0.4,6091.0,23.0,4304.0,2970.0,19.0,3709.0,0.0,0.0,0.565,0.609,0.783,0.783,0.783,0.783,0.826,0.826,0.826,0.826,10244.0,10865.565,13371.25,0.735,0.179,0.826,0.33,0.03,0.36,0.8260869565217391,0.7066163191594156,1.0,110,1.05
neo4j,mct,0.5,6091.0,23.0,3744.0,2970.0,19.0,2852.0,0.0,0.0,0.522,0.565,0.609,0.652,0.826,0.826,0.826,0.826,0.826,0.826,9684.0,10500.348,13791.25,0.702,0.126,0.826,0.25,0.03,0.28,0.8260869565217391,0.6146773928747332,1.0,110,1.05
neo4j,mct,1.0,6091.0,23.0,4582.0,2970.0,22.0,4098.0,0.0,0.277,0.478,0.478,0.522,0.565,0.565,0.913,0.957,0.957,0.957,0.957,10522.0,10653.217,10522.0,0.705,0.078,0.957,0.374,0.002,0.376,0.9565217391304348,0.7522574289935972,1.0,110,1.05
netty,junit,0.1,5432.0,87.0,3532.0,2860.0,85.0,2705.0,0.0,0.491,0.678,0.851,0.908,0.931,0.977,0.977,0.977,0.977,0.977,0.977,9252.0,9339.356,11152.0,0.894,0.284,0.977,0.121,0.001,0.121,0.9770114942528736,0.6502209131075111,1.0,110,1.05
netty,junit,0.2,5432.0,87.0,4294.0,2860.0,86.0,3863.0,0.0,0.591,0.667,0.805,0.908,0.954,0.954,0.954,0.977,0.977,0.977,0.977,10014.0,10040.161,10014.0,0.888,0.235,0.989,0.179,0.0,0.179,0.9885057471264368,0.790500736377025,1.0,110,1.05
netty,junit,0.3,5432.0,87.0,4110.0,2860.0,86.0,3606.0,0.0,0.432,0.667,0.828,0.839,0.874,0.931,0.977,0.989,0.989,0.989,0.989,9830.0,9860.391,9830.0,0.882,0.25,0.989,0.164,0.0,0.164,0.9885057471264368,0.7566273932253313,1.0,110,1.05
netty,junit,0.4,5432.0,87.0,4094.0,2860.0,87.0,3569.0,0.343,0.406,0.632,0.828,0.839,0.874,0.897,0.954,1.0,1.0,1.0,1.0,9814.0,9814.0,9814.0,0.873,0.247,1.0,0.162,0.0,0.162,1.0,0.7536818851251841,1.0,110,1.05
netty,junit,0.5,5432.0,87.0,4111.0,2860.0,85.0,3599.0,0.0,0.409,0.563,0.816,0.828,0.908,0.931,0.954,0.977,0.977,0.977,0.977,9831.0,9891.736,11152.0,0.866,0.182,0.977,0.164,0.001,0.164,0.9770114942528736,0.7568114874815906,1.0,110,1.05
netty,junit,1.0,5432.0,87.0,3783.0,2860.0,83.0,3120.0,0.0,0.376,0.575,0.69,0.759,0.805,0.897,0.954,0.954,0.954,0.954,0.954,9503.0,9654.632,12388.75,0.818,0.158,0.954,0.139,0.002,0.141,0.9540229885057471,0.6964285714285714,1.0,110,1.05
netty,mct,0.1,6091.0,23.0,2970.0,2970.0,13.0,378.0,0.0,0.0,0.565,0.565,0.565,0.565,0.565,0.565,0.565,0.565,0.565,0.565,8910.0,11623.913,15139.809,0.557,0.099,0.565,0.157,0.189,0.346,0.5652173913043478,0.4876046626169759,1.0,110,1.05
netty,mct,0.2,6091.0,23.0,3686.0,2970.0,18.0,2775.0,0.0,0.0,0.565,0.696,0.696,0.739,0.783,0.783,0.783,0.783,0.783,0.783,9626.0,10671.652,14135.375,0.714,0.031,0.783,0.242,0.047,0.289,0.782608695652174,0.6051551469381053,1.0,110,1.05
netty,mct,0.3,6091.0,23.0,4659.0,2970.0,22.0,4215.0,0.0,0.258,0.565,0.696,0.696,0.696,0.696,0.739,0.957,0.957,0.957,0.957,10599.0,10723.522,10599.0,0.755,0.032,0.957,0.387,0.002,0.389,0.9565217391304348,0.764899031357741,1.0,110,1.05
netty,mct,0.4,6091.0,23.0,4613.0,2970.0,22.0,4126.0,0.0,0.273,0.522,0.565,0.565,0.609,0.696,0.783,0.957,0.957,0.957,0.957,10553.0,10681.522,10553.0,0.721,0.036,0.957,0.379,0.002,0.381,0.9565217391304348,0.7573469052700706,1.0,110,1.05
netty,mct,0.5,6091.0,23.0,3712.0,2970.0,23.0,2816.0,0.538,0.488,0.522,0.652,0.696,0.696,1.0,1.0,1.0,1.0,1.0,1.0,9652.0,9652.0,9652.0,0.817,0.024,1.0,0.245,0.0,0.245,1.0,0.60942373994418,1.0,110,1.05
netty,mct,1.0,6091.0,23.0,3931.0,2970.0,19.0,3173.0,0.0,0.0,0.565,0.609,0.609,0.696,0.783,0.826,0.826,0.826,0.826,0.826,9871.0,10622.304,13651.0,0.71,0.022,0.826,0.275,0.03,0.306,0.8260869565217391,0.6453784271876539,1.0,110,1.05
orientdb,junit,0.1,5432.0,87.0,3290.0,2860.0,84.0,2258.0,0.0,0.548,0.644,0.874,0.897,0.943,0.966,0.966,0.966,0.966,0.966,0.966,9010.0,9157.724,12223.0,0.897,0.326,0.966,0.105,0.001,0.106,0.9655172413793104,0.6056701030927835,1.0,110,1.05
orientdb,junit,0.2,5432.0,87.0,4550.0,2860.0,87.0,4214.0,0.224,0.559,0.724,0.828,0.897,0.954,0.977,0.977,0.977,1.0,1.0,1.0,10270.0,10270.0,10270.0,0.906,0.252,1.0,0.201,0.0,0.201,1.0,0.8376288659793815,1.0,110,1.05
orientdb,junit,0.3,5432.0,87.0,3439.0,2860.0,82.0,2555.0,0.0,0.0,0.632,0.816,0.885,0.908,0.943,0.943,0.943,0.943,0.943,0.943,9159.0,9388.08,12895.875,0.863,0.244,0.943,0.115,0.003,0.118,0.9425287356321839,0.633100147275405,1.0,110,1.05
orientdb,junit,0.4,5432.0,87.0,3573.0,2860.0,83.0,2781.0,0.0,0.438,0.621,0.782,0.862,0.92,0.943,0.954,0.954,0.954,0.954,0.954,9293.0,9463.943,12546.25,0.858,0.249,0.954,0.124,0.002,0.126,0.9540229885057471,0.6577687776141384,1.0,110,1.05
orientdb,junit,0.5,5432.0,87.0,3715.0,2860.0,85.0,2988.0,0.0,0.448,0.621,0.759,0.851,0.885,0.931,0.977,0.977,0.977,0.977,0.977,9435.0,9513.943,11152.0,0.862,0.215,0.977,0.134,0.001,0.134,0.9770114942528736,0.6839101620029455,1.0,110,1.05
orientdb,junit,1.0,5432.0,87.0,4606.0,2860.0,86.0,4290.0,0.0,0.291,0.609,0.701,0.805,0.851,0.92,0.931,0.977,0.989,0.989,0.989,10326.0,10344.989,10326.0,0.841,0.179,0.989,0.206,0.0,0.206,0.9885057471264368,0.8479381443298969,1.0,110,1.05
orientdb,mct,0.1,6091.0,23.0,3204.0,2970.0,17.0,1795.0,0.0,0.0,0.478,0.565,0.739,0.739,0.739,0.739,0.739,0.739,0.739,0.739,9144.0,10650.261,14737.562,0.67,0.149,0.739,0.183,0.068,0.251,0.7391304347826086,0.5260219996716466,1.0,110,1.05
orientdb,mct,0.2,6091.0,23.0,5983.0,2970.0,23.0,5628.0,0.076,0.043,0.435,0.522,0.609,0.652,0.652,0.87,0.87,0.913,0.913,0.913,11923.0,11923.0,11923.0,0.725,0.091,1.0,0.638,0.0,0.638,1.0,0.9822689213593827,1.0,110,1.05
orientdb,mct,0.3,6091.0,23.0,3287.0,2970.0,14.0,1992.0,0.0,0.0,0.478,0.478,0.565,0.609,0.609,0.609,0.609,0.609,0.609,0.609,9227.0,11421.435,14813.094,0.569,0.063,0.609,0.192,0.153,0.346,0.6086956521739131,0.5396486619602693,1.0,110,1.05
orientdb,mct,0.4,6091.0,23.0,3684.0,2970.0,16.0,2774.0,0.0,0.0,0.435,0.522,0.522,0.565,0.696,0.696,0.696,0.696,0.696,0.696,9624.0,11089.13,14362.781,0.608,0.075,0.696,0.242,0.093,0.334,0.6956521739130435,0.6048267936299458,1.0,110,1.05
orientdb,mct,0.5,6091.0,23.0,5649.0,2970.0,18.0,5486.0,0.0,0.0,0.478,0.565,0.652,0.739,0.739,0.739,0.739,0.739,0.739,0.739,11589.0,11781.174,12417.75,0.669,0.049,0.783,0.569,0.047,0.616,0.782608695652174,0.9274339188967329,1.0,110,1.05
orientdb,mct,1.0,6091.0,23.0,5954.0,2970.0,23.0,5851.0,0.039,-0.008,0.478,0.565,0.609,0.739,0.739,0.739,0.739,0.739,0.739,0.739,11894.0,11894.0,11894.0,0.689,0.054,1.0,0.632,0.0,0.632,1.0,0.9775077983910688,1.0,110,1.05
oryx,junit,0.1,5432.0,87.0,3233.0,2860.0,83.0,1980.0,0.0,0.585,0.77,0.828,0.874,0.954,0.954,0.954,0.954,0.954,0.954,0.954,8953.0,9155.207,12801.25,0.899,0.361,0.954,0.101,0.002,0.103,0.9540229885057471,0.5951767304860088,1.0,110,1.05
oryx,junit,0.2,5432.0,87.0,3195.0,2860.0,80.0,1963.0,0.0,0.0,0.747,0.793,0.851,0.92,0.92,0.92,0.92,0.92,0.92,0.92,8915.0,9274.977,13319.094,0.866,0.343,0.92,0.099,0.006,0.105,0.9195402298850575,0.5881811487481591,1.0,110,1.05
oryx,junit,0.3,5432.0,87.0,4355.0,2860.0,87.0,3936.0,0.275,0.491,0.805,0.851,0.92,0.931,0.966,0.966,0.977,1.0,1.0,1.0,10075.0,10075.0,10075.0,0.919,0.331,1.0,0.184,0.0,0.184,1.0,0.8017304860088366,1.0,110,1.05
oryx,junit,0.4,5432.0,87.0,3101.0,2860.0,82.0,1777.0,0.0,0.0,0.736,0.851,0.908,0.943,0.943,0.943,0.943,0.943,0.943,0.943,8821.0,9088.931,13191.625,0.891,0.338,0.943,0.093,0.003,0.096,0.9425287356321839,0.5708762886597938,1.0,110,1.05
oryx,junit,0.5,5432.0,87.0,3351.0,2860.0,84.0,2414.0,0.0,0.53,0.759,0.851,0.885,0.931,0.966,0.966,0.966,0.966,0.966,0.966,9071.0,9214.517,12192.5,0.9,0.371,0.966,0.109,0.001,0.11,0.9655172413793104,0.616899852724595,1.0,110,1.05
oryx,junit,1.0,5432.0,87.0,3377.0,2860.0,85.0,2385.0,0.0,0.514,0.782,0.839,0.897,0.943,0.977,0.977,0.977,0.977,0.977,0.977,9097.0,9191.483,11152.0,0.903,0.31,0.977,0.111,0.001,0.111,0.9770114942528736,0.6216863033873343,1.0,110,1.05
oryx,mct,0.1,6091.0,23.0,3491.0,2970.0,18.0,2283.0,0.0,0.0,0.609,0.652,0.652,0.783,0.783,0.783,0.783,0.783,0.783,0.783,9431.0,10561.435,14306.0,0.72,0.226,0.783,0.217,0.047,0.264,0.782608695652174,0.5731406993925464,1.0,110,1.05
oryx,mct,0.2,6091.0,23.0,3053.0,2970.0,18.0,1097.0,0.0,0.0,0.609,0.783,0.783,0.783,0.783,0.783,0.783,0.783,0.783,0.783,8993.0,10313.87,14689.25,0.743,0.083,0.783,0.166,0.047,0.213,0.782608695652174,0.5012313249055984,1.0,110,1.05
oryx,mct,0.3,6091.0,23.0,2999.0,2970.0,14.0,494.0,0.0,0.0,0.609,0.609,0.609,0.609,0.609,0.609,0.609,0.609,0.609,0.609,8939.0,11358.826,15098.844,0.586,0.19,0.609,0.16,0.153,0.313,0.6086956521739131,0.49236578558528976,1.0,110,1.05
oryx,mct,0.4,6091.0,23.0,3311.0,2970.0,14.0,2046.0,0.0,0.0,0.522,0.565,0.565,0.609,0.609,0.609,0.609,0.609,0.609,0.609,9251.0,11426.652,14789.281,0.578,0.086,0.609,0.195,0.153,0.348,0.6086956521739131,0.5435889016581842,1.0,110,1.05
oryx,mct,0.5,6091.0,23.0,5911.0,2970.0,23.0,5154.0,0.154,0.104,0.435,0.652,0.696,0.783,0.826,0.913,0.913,0.913,1.0,1.0,11851.0,11851.0,11851.0,0.773,0.015,1.0,0.622,0.0,0.622,1.0,0.9704482022656378,1.0,110,1.05
oryx,mct,1.0,6091.0,23.0,4117.0,2970.0,18.0,3414.0,0.0,0.0,0.391,0.435,0.565,0.739,0.739,0.783,0.783,0.783,0.783,0.783,10057.0,10915.261,13758.25,0.649,0.018,0.783,0.302,0.047,0.349,0.782608695652174,0.6759152848464949,1.0,110,1.05
titan,junit,0.1,5432.0,87.0,2939.0,2860.0,78.0,1281.0,0.0,0.0,0.793,0.816,0.897,0.897,0.897,0.897,0.897,0.897,0.897,0.897,8659.0,9174.793,13625.523,0.862,0.338,0.897,0.084,0.011,0.094,0.896551724137931,0.5410530191458026,1.0,110,1.05
titan,junit,0.2,5432.0,87.0,3384.0,2860.0,84.0,2464.0,0.0,0.511,0.782,0.839,0.897,0.931,0.966,0.966,0.966,0.966,0.966,0.966,9104.0,9245.241,12176.0,0.904,0.337,0.966,0.111,0.001,0.112,0.9655172413793104,0.6229749631811488,1.0,110,1.05
titan,junit,0.3,5432.0,87.0,3753.0,2860.0,85.0,3065.0,0.0,0.606,0.736,0.862,0.908,0.954,0.954,0.977,0.977,0.977,0.977,0.977,9473.0,9550.195,11152.0,0.907,0.28,0.977,0.137,0.001,0.137,0.9770114942528736,0.6909057437407953,1.0,110,1.05
titan,junit,0.4,5432.0,87.0,3205.0,2860.0,81.0,2119.0,0.0,0.0,0.724,0.782,0.885,0.931,0.931,0.931,0.931,0.931,0.931,0.931,8925.0,9232.172,13239.812,0.871,0.264,0.931,0.1,0.005,0.104,0.9310344827586207,0.5900220913107511,1.0,110,1.05
titan,junit,0.5,5432.0,87.0,3870.0,2860.0,87.0,3245.0,0.403,0.545,0.724,0.862,0.931,0.943,0.977,1.0,1.0,1.0,1.0,1.0,9590.0,9590.0,9590.0,0.92,0.286,1.0,0.145,0.0,0.145,1.0,0.7124447717231223,1.0,110,1.05
titan,junit,1.0,5432.0,87.0,3062.0,2860.0,81.0,1778.0,0.0,0.0,0.736,0.805,0.92,0.931,0.931,0.931,0.931,0.931,0.931,0.931,8782.0,9108.897,13373.875,0.876,0.23,0.931,0.091,0.005,0.096,0.9310344827586207,0.5636966126656848,1.0,110,1.05
titan,mct,0.1,6091.0,23.0,3505.0,2970.0,16.0,2309.0,0.0,0.0,0.522,0.609,0.609,0.696,0.696,0.696,0.696,0.696,0.696,0.696,9445.0,11019.087,14536.188,0.647,0.276,0.696,0.219,0.093,0.311,0.6956521739130435,0.5754391725496635,1.0,110,1.05
titan,mct,0.2,6091.0,23.0,6091.0,2970.0,23.0,5679.0,0.068,0.166,0.565,0.609,0.609,0.652,0.696,0.696,0.696,0.957,0.957,1.0,12031.0,12031.0,12031.0,0.714,0.187,1.0,0.661,0.0,0.661,1.0,1.0,1.0,110,1.05
titan,mct,0.3,6091.0,23.0,6045.0,2970.0,23.0,5297.0,0.13,0.081,0.522,0.696,0.739,0.739,0.739,0.739,0.739,0.739,1.0,1.0,11985.0,11985.0,11985.0,0.727,0.094,1.0,0.651,0.0,0.651,1.0,0.9924478739123297,1.0,110,1.05
titan,mct,0.4,6091.0,23.0,5527.0,2970.0,19.0,5339.0,0.0,0.0,0.565,0.565,0.565,0.609,0.696,0.696,0.696,0.696,0.826,0.826,11467.0,11663.174,12454.0,0.644,0.067,0.826,0.544,0.03,0.574,0.8260869565217391,0.9074043670989985,1.0,110,1.05
titan,mct,0.5,6091.0,23.0,5944.0,2970.0,23.0,5286.0,0.132,0.082,0.478,0.565,0.609,0.696,0.739,0.739,0.739,0.739,1.0,1.0,11884.0,11884.0,11884.0,0.697,0.117,1.0,0.629,0.0,0.629,1.0,0.9758660318502709,1.0,110,1.05
titan,mct,1.0,6091.0,23.0,5932.0,2970.0,23.0,5566.0,0.086,0.037,0.478,0.522,0.652,0.696,0.696,0.739,0.739,0.826,0.826,0.826,11872.0,11872.0,11872.0,0.691,0.046,1.0,0.627,0.0,0.627,1.0,0.9738959120013134,1.0,110,1.05
