dta_train,dta_test,train_percentage,num_docs,num_rels,num_shown,num_feedback,rels_found,last_rel,wss_100,wss_95,NCG@10,NCG@20,NCG@30,NCG@40,NCG@50,NCG@60,NCG@70,NCG@80,NCG@90,NCG@100,total_cost,total_cost_uniform,total_cost_weighted,norm_area,ap,r,loss_e,loss_r,loss_er,recall,cost,rho,beta
mcMMO,junit,0.1,5432.0,87.0,2089.0,2089.0,73.0,1542.0,0.0,0.0,0.425,0.736,0.839,0.839,0.839,0.839,0.839,0.839,0.839,0.839,6267.0,7342.908,12952.184,0.762,0.099,0.839,0.042,0.026,0.068,0.8390804597701149,0.38457290132547867,6,1000.0
mcMMO,junit,0.2,5432.0,87.0,1372.0,1372.0,64.0,1142.0,0.0,0.0,0.506,0.713,0.713,0.713,0.713,0.713,0.713,0.713,0.713,0.713,4116.0,6262.667,12235.998,0.685,0.058,0.736,0.018,0.07,0.088,0.735632183908046,0.25257731958762886,6,1000.0
mcMMO,junit,0.3,5432.0,87.0,3478.0,3478.0,84.0,3428.0,0.0,0.319,0.46,0.713,0.805,0.943,0.943,0.943,0.943,0.943,0.943,0.943,10434.0,10568.759,13365.0,0.821,0.085,0.966,0.117,0.001,0.118,0.9655172413793104,0.6402798232695139,6,1000.0
mcMMO,junit,0.4,5432.0,87.0,3144.0,3144.0,82.0,1917.0,0.0,0.0,0.31,0.678,0.839,0.943,0.943,0.943,0.943,0.943,0.943,0.943,9432.0,9694.989,13722.0,0.805,0.065,0.943,0.096,0.003,0.099,0.9425287356321839,0.5787923416789397,6,1000.0
mcMMO,junit,0.5,5432.0,87.0,2841.0,2841.0,82.0,2512.0,0.0,0.0,0.414,0.678,0.851,0.92,0.943,0.943,0.943,0.943,0.943,0.943,8523.0,8820.816,13381.125,0.822,0.076,0.943,0.078,0.003,0.082,0.9425287356321839,0.5230117820324006,6,1000.0
mcMMO,junit,1.0,5432.0,87.0,3144.0,3144.0,82.0,2035.0,0.0,0.0,0.287,0.678,0.828,0.943,0.943,0.943,0.943,0.943,0.943,0.943,9432.0,9694.989,13722.0,0.808,0.081,0.943,0.096,0.003,0.099,0.9425287356321839,0.5787923416789397,6,1000.0
mcMMO,mct,0.1,6091.0,23.0,2316.0,2316.0,15.0,1414.0,0.0,0.0,0.391,0.522,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.652,6948.0,9574.087,14439.016,0.579,0.008,0.652,0.096,0.121,0.217,0.6521739130434783,0.3802331308487933,6,1000.0
mcMMO,mct,0.2,6091.0,23.0,1372.0,1372.0,14.0,859.0,0.0,0.0,0.391,0.609,0.609,0.609,0.609,0.609,0.609,0.609,0.609,0.609,4116.0,7809.13,13517.133,0.562,0.014,0.609,0.034,0.153,0.187,0.6086956521739131,0.22525036939747167,6,1000.0
mcMMO,mct,0.3,6091.0,23.0,1526.0,1526.0,11.0,786.0,0.0,0.0,0.435,0.478,0.478,0.478,0.478,0.478,0.478,0.478,0.478,0.478,4578.0,9341.478,13703.542,0.447,0.009,0.478,0.041,0.272,0.314,0.4782608695652174,0.25053357412575933,6,1000.0
mcMMO,mct,0.4,6091.0,23.0,3144.0,3144.0,15.0,2041.0,0.0,0.0,0.348,0.435,0.609,0.652,0.652,0.652,0.652,0.652,0.652,0.652,9432.0,11482.087,15279.953,0.563,0.012,0.652,0.176,0.121,0.297,0.6521739130434783,0.5161714004268593,6,1000.0
mcMMO,mct,0.5,6091.0,23.0,2566.0,2566.0,15.0,1851.0,0.0,0.0,0.261,0.565,0.609,0.652,0.652,0.652,0.652,0.652,0.652,0.652,7698.0,10150.174,14692.922,0.579,0.026,0.652,0.117,0.121,0.238,0.6521739130434783,0.4212772943687408,6,1000.0
mcMMO,mct,1.0,6091.0,23.0,6091.0,6091.0,23.0,4894.0,0.197,0.147,0.217,0.348,0.565,0.609,0.652,0.739,0.739,0.913,1.0,1.0,18273.0,18273.0,18273.0,0.638,0.054,1.0,0.661,0.0,0.661,1.0,1.0,6,1000.0
mct,junit,0.1,5432.0,87.0,1105.0,1105.0,45.0,867.0,0.0,0.0,0.425,0.517,0.517,0.517,0.517,0.517,0.517,0.517,0.517,0.517,3315.0,7492.793,11969.0,0.499,0.166,0.517,0.012,0.233,0.245,0.5172413793103449,0.2034241531664212,6,1000.0
mct,junit,0.2,5432.0,87.0,3846.0,3846.0,84.0,3311.0,0.0,0.367,0.471,0.667,0.793,0.897,0.92,0.954,0.966,0.966,0.966,0.966,11538.0,11647.379,13917.0,0.828,0.169,0.966,0.143,0.001,0.145,0.9655172413793104,0.7080265095729014,6,1000.0
mct,junit,0.3,5432.0,87.0,4697.0,4697.0,85.0,4527.0,0.0,0.318,0.425,0.586,0.782,0.816,0.862,0.943,0.966,0.966,0.966,0.966,14091.0,14124.793,14826.0,0.797,0.167,0.977,0.214,0.001,0.214,0.9770114942528736,0.8646907216494846,6,1000.0
mct,junit,0.4,5432.0,87.0,1105.0,1105.0,45.0,1013.0,0.0,0.0,0.425,0.517,0.517,0.517,0.517,0.517,0.517,0.517,0.517,0.517,3315.0,7492.793,11969.0,0.496,0.161,0.517,0.012,0.233,0.245,0.5172413793103449,0.2034241531664212,6,1000.0
mct,junit,0.5,5432.0,87.0,3846.0,3846.0,84.0,3149.0,0.0,0.374,0.448,0.621,0.805,0.851,0.943,0.966,0.966,0.966,0.966,0.966,11538.0,11647.379,13917.0,0.818,0.169,0.966,0.143,0.001,0.145,0.9655172413793104,0.7080265095729014,6,1000.0
mct,junit,1.0,5432.0,87.0,2566.0,2566.0,76.0,1884.0,0.0,0.0,0.425,0.54,0.839,0.874,0.874,0.874,0.874,0.874,0.874,0.874,7698.0,8422.736,13424.402,0.775,0.138,0.874,0.064,0.016,0.08,0.8735632183908046,0.4723858615611193,6,1000.0
neo4j,junit,0.1,5432.0,87.0,1696.0,1696.0,72.0,1353.0,0.0,0.0,0.46,0.759,0.828,0.828,0.828,0.828,0.828,0.828,0.828,0.828,5088.0,6376.276,12559.544,0.76,0.17,0.828,0.028,0.03,0.058,0.8275862068965517,0.3122238586156112,6,1000.0
neo4j,junit,0.2,5432.0,87.0,1526.0,1526.0,74.0,1346.0,0.0,0.0,0.425,0.609,0.609,0.609,0.609,0.609,0.609,0.609,0.609,0.609,4578.0,5745.31,12388.093,0.766,0.132,0.851,0.023,0.022,0.045,0.8505747126436781,0.2809278350515464,6,1000.0
neo4j,junit,0.3,5432.0,87.0,2566.0,2566.0,77.0,1924.0,0.0,0.0,0.483,0.747,0.851,0.885,0.885,0.885,0.885,0.885,0.885,0.885,7698.0,8356.851,13418.805,0.799,0.096,0.885,0.064,0.013,0.077,0.8850574712643678,0.4723858615611193,6,1000.0
neo4j,junit,0.4,5432.0,87.0,2316.0,2316.0,77.0,1929.0,0.0,0.0,0.425,0.644,0.839,0.885,0.885,0.885,0.885,0.885,0.885,0.885,6948.0,7664.322,13167.828,0.786,0.077,0.885,0.052,0.013,0.065,0.8850574712643678,0.4263622974963181,6,1000.0
neo4j,junit,0.5,5432.0,87.0,2566.0,2566.0,77.0,1976.0,0.0,0.0,0.506,0.747,0.874,0.885,0.885,0.885,0.885,0.885,0.885,0.885,7698.0,8356.851,13418.805,0.804,0.147,0.885,0.064,0.013,0.077,0.8850574712643678,0.4723858615611193,6,1000.0
neo4j,junit,1.0,5432.0,87.0,3144.0,3144.0,80.0,2549.0,0.0,0.0,0.471,0.678,0.828,0.885,0.92,0.92,0.92,0.92,0.92,0.92,9432.0,9800.184,13936.5,0.801,0.139,0.92,0.096,0.006,0.102,0.9195402298850575,0.5787923416789397,6,1000.0
neo4j,mct,0.1,6091.0,23.0,1105.0,1105.0,6.0,1038.0,0.0,0.0,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.087,3315.0,10685.609,13286.848,0.232,0.088,0.261,0.022,0.546,0.568,0.2608695652173913,0.18141520275816778,6,1000.0
neo4j,mct,0.2,6091.0,23.0,2316.0,2316.0,13.0,1642.0,0.0,0.0,0.348,0.522,0.565,0.565,0.565,0.565,0.565,0.565,0.565,0.565,6948.0,10230.609,14483.254,0.517,0.014,0.565,0.096,0.189,0.285,0.5652173913043478,0.3802331308487933,6,1000.0
neo4j,mct,0.3,6091.0,23.0,1232.0,1232.0,12.0,759.0,0.0,0.0,0.435,0.522,0.522,0.522,0.522,0.522,0.522,0.522,0.522,0.522,3696.0,8343.739,13404.51,0.506,0.034,0.522,0.027,0.229,0.256,0.5217391304347826,0.2022656378263011,6,1000.0
neo4j,mct,0.4,6091.0,23.0,2841.0,2841.0,13.0,1725.0,0.0,0.0,0.261,0.348,0.565,0.565,0.565,0.565,0.565,0.565,0.565,0.565,8523.0,11349.087,15010.305,0.483,0.005,0.565,0.144,0.189,0.333,0.5652173913043478,0.466425874240683,6,1000.0
neo4j,mct,0.5,6091.0,23.0,1105.0,1105.0,11.0,1031.0,0.0,0.0,0.435,0.435,0.435,0.435,0.435,0.435,0.435,0.435,0.435,0.435,3315.0,8517.783,13282.131,0.462,0.025,0.478,0.022,0.272,0.294,0.4782608695652174,0.18141520275816778,6,1000.0
neo4j,mct,1.0,6091.0,23.0,1105.0,1105.0,11.0,631.0,0.0,0.0,0.435,0.435,0.435,0.435,0.435,0.435,0.435,0.435,0.435,0.435,3315.0,8517.783,13282.131,0.457,0.021,0.478,0.022,0.272,0.294,0.4782608695652174,0.18141520275816778,6,1000.0
netty,junit,0.1,5432.0,87.0,1883.0,1883.0,73.0,1718.0,0.0,0.0,0.575,0.678,0.828,0.828,0.828,0.828,0.828,0.828,0.828,0.828,5649.0,6791.207,12746.134,0.765,0.12,0.839,0.034,0.026,0.06,0.8390804597701149,0.34664948453608246,6,1000.0
netty,junit,0.2,5432.0,87.0,1105.0,1105.0,55.0,857.0,0.0,0.0,0.425,0.632,0.632,0.632,0.632,0.632,0.632,0.632,0.632,0.632,3315.0,6498.08,11969.0,0.594,0.091,0.632,0.012,0.135,0.147,0.632183908045977,0.2034241531664212,6,1000.0
netty,junit,0.3,5432.0,87.0,2316.0,2316.0,74.0,2244.0,0.0,0.0,0.46,0.678,0.77,0.839,0.839,0.839,0.839,0.839,0.839,0.839,6948.0,7879.218,13178.479,0.759,0.155,0.851,0.052,0.022,0.074,0.8505747126436781,0.4263622974963181,6,1000.0
netty,junit,0.4,5432.0,87.0,3144.0,3144.0,81.0,2865.0,0.0,0.0,0.448,0.621,0.839,0.874,0.874,0.874,0.874,0.874,0.874,0.874,9432.0,9747.586,13865.0,0.803,0.114,0.931,0.096,0.005,0.101,0.9310344827586207,0.5787923416789397,6,1000.0
netty,junit,0.5,5432.0,87.0,4697.0,4697.0,87.0,3929.0,0.277,0.264,0.483,0.609,0.736,0.874,0.897,0.931,0.977,1.0,1.0,1.0,14091.0,14091.0,14091.0,0.814,0.154,1.0,0.214,0.0,0.214,1.0,0.8646907216494846,6,1000.0
netty,junit,1.0,5432.0,87.0,4697.0,4697.0,87.0,4006.0,0.263,0.274,0.46,0.644,0.759,0.805,0.874,0.931,0.954,1.0,1.0,1.0,14091.0,14091.0,14091.0,0.808,0.096,1.0,0.214,0.0,0.214,1.0,0.8646907216494846,6,1000.0
netty,mct,0.1,6091.0,23.0,2089.0,2089.0,15.0,1350.0,0.0,0.0,0.304,0.565,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.652,6267.0,9051.0,14208.469,0.577,0.008,0.652,0.078,0.121,0.199,0.6521739130434783,0.342965030372681,6,1000.0
netty,mct,0.2,6091.0,23.0,1372.0,1372.0,14.0,855.0,0.0,0.0,0.522,0.609,0.609,0.609,0.609,0.609,0.609,0.609,0.609,0.609,4116.0,7809.13,13517.133,0.574,0.013,0.609,0.034,0.153,0.187,0.6086956521739131,0.22525036939747167,6,1000.0
netty,mct,0.3,6091.0,23.0,2316.0,2316.0,16.0,1553.0,0.0,0.0,0.522,0.652,0.696,0.696,0.696,0.696,0.696,0.696,0.696,0.696,6948.0,9245.826,14380.031,0.635,0.012,0.696,0.096,0.093,0.188,0.6956521739130435,0.3802331308487933,6,1000.0
netty,mct,0.4,6091.0,23.0,1696.0,1696.0,14.0,1277.0,0.0,0.0,0.522,0.565,0.565,0.565,0.565,0.565,0.565,0.565,0.565,0.565,5088.0,8527.565,13843.664,0.575,0.019,0.609,0.051,0.153,0.204,0.6086956521739131,0.2784436053193236,6,1000.0
netty,mct,0.5,6091.0,23.0,1232.0,1232.0,13.0,794.0,0.0,0.0,0.522,0.565,0.565,0.565,0.565,0.565,0.565,0.565,0.565,0.565,3696.0,7921.217,13395.02,0.539,0.014,0.565,0.027,0.189,0.216,0.5652173913043478,0.2022656378263011,6,1000.0
netty,mct,1.0,6091.0,23.0,1105.0,1105.0,13.0,592.0,0.0,0.0,0.565,0.565,0.565,0.565,0.565,0.565,0.565,0.565,0.565,0.565,3315.0,7650.652,13267.523,0.538,0.014,0.565,0.022,0.189,0.211,0.5652173913043478,0.18141520275816778,6,1000.0
orientdb,junit,0.1,5432.0,87.0,2316.0,2316.0,79.0,2066.0,0.0,0.0,0.506,0.701,0.839,0.908,0.908,0.908,0.908,0.908,0.908,0.908,6948.0,7521.057,13131.312,0.808,0.077,0.908,0.052,0.008,0.06,0.9080459770114943,0.4263622974963181,6,1000.0
orientdb,junit,0.2,5432.0,87.0,3846.0,3846.0,85.0,2808.0,0.0,0.454,0.506,0.713,0.782,0.908,0.966,0.977,0.977,0.977,0.977,0.977,11538.0,11610.92,13124.0,0.844,0.151,0.977,0.143,0.001,0.144,0.9770114942528736,0.7080265095729014,6,1000.0
orientdb,junit,0.3,5432.0,87.0,3478.0,3478.0,85.0,2566.0,0.0,0.478,0.471,0.667,0.793,0.828,0.977,0.977,0.977,0.977,0.977,0.977,10434.0,10523.839,12388.0,0.832,0.107,0.977,0.117,0.001,0.118,0.9770114942528736,0.6402798232695139,6,1000.0
orientdb,junit,0.4,5432.0,87.0,2089.0,2089.0,68.0,1970.0,0.0,0.0,0.517,0.644,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,6267.0,7727.161,12952.974,0.716,0.124,0.782,0.042,0.048,0.09,0.7816091954022989,0.38457290132547867,6,1000.0
orientdb,junit,0.5,5432.0,87.0,4251.0,4251.0,85.0,3434.0,0.0,0.318,0.483,0.621,0.724,0.862,0.943,0.943,0.977,0.977,0.977,0.977,12753.0,12807.299,13934.0,0.816,0.134,0.977,0.175,0.001,0.176,0.9770114942528736,0.7825846833578792,6,1000.0
orientdb,junit,1.0,5432.0,87.0,5188.0,5188.0,87.0,4502.0,0.171,0.301,0.494,0.667,0.759,0.851,0.897,0.92,0.977,0.977,1.0,1.0,15564.0,15564.0,15564.0,0.819,0.121,1.0,0.261,0.0,0.261,1.0,0.9550810014727541,6,1000.0
orientdb,mct,0.1,6091.0,23.0,1105.0,1105.0,10.0,311.0,0.0,0.0,0.435,0.435,0.435,0.435,0.435,0.435,0.435,0.435,0.435,0.435,3315.0,8951.348,13284.565,0.421,0.013,0.435,0.022,0.319,0.341,0.43478260869565216,0.18141520275816778,6,1000.0
orientdb,mct,0.2,6091.0,23.0,1105.0,1105.0,12.0,989.0,0.0,0.0,0.435,0.435,0.435,0.435,0.435,0.435,0.435,0.435,0.435,0.435,3315.0,8084.217,13277.262,0.504,0.029,0.522,0.022,0.229,0.25,0.5217391304347826,0.18141520275816778,6,1000.0
orientdb,mct,0.3,6091.0,23.0,1105.0,1105.0,10.0,513.0,0.0,0.0,0.435,0.435,0.435,0.435,0.435,0.435,0.435,0.435,0.435,0.435,3315.0,8951.348,13284.565,0.421,0.028,0.435,0.022,0.319,0.341,0.43478260869565216,0.18141520275816778,6,1000.0
orientdb,mct,0.4,6091.0,23.0,1105.0,1105.0,11.0,760.0,0.0,0.0,0.435,0.435,0.435,0.435,0.435,0.435,0.435,0.435,0.435,0.435,3315.0,8517.783,13282.131,0.467,0.043,0.478,0.022,0.272,0.294,0.4782608695652174,0.18141520275816778,6,1000.0
orientdb,mct,0.5,6091.0,23.0,1232.0,1232.0,13.0,965.0,0.0,0.0,0.435,0.565,0.565,0.565,0.565,0.565,0.565,0.565,0.565,0.565,3696.0,7921.217,13395.02,0.542,0.04,0.565,0.027,0.189,0.216,0.5652173913043478,0.2022656378263011,6,1000.0
orientdb,mct,1.0,6091.0,23.0,1105.0,1105.0,13.0,1066.0,0.0,0.0,0.478,0.478,0.478,0.478,0.478,0.478,0.478,0.478,0.478,0.478,3315.0,7650.652,13267.523,0.541,0.037,0.565,0.022,0.189,0.211,0.5652173913043478,0.18141520275816778,6,1000.0
oryx,junit,0.1,5432.0,87.0,1883.0,1883.0,71.0,1378.0,0.0,0.0,0.414,0.724,0.816,0.816,0.816,0.816,0.816,0.816,0.816,0.816,5649.0,6954.379,12746.783,0.74,0.16,0.816,0.034,0.034,0.068,0.8160919540229885,0.34664948453608246,6,1000.0
oryx,junit,0.2,5432.0,87.0,1526.0,1526.0,62.0,1080.0,0.0,0.0,0.46,0.713,0.713,0.713,0.713,0.713,0.713,0.713,0.713,0.713,4578.0,6822.828,12390.0,0.662,0.055,0.713,0.023,0.083,0.105,0.7126436781609196,0.2809278350515464,6,1000.0
oryx,junit,0.3,5432.0,87.0,1696.0,1696.0,72.0,1347.0,0.0,0.0,0.379,0.667,0.828,0.828,0.828,0.828,0.828,0.828,0.828,0.828,5088.0,6376.276,12559.544,0.745,0.122,0.828,0.028,0.03,0.058,0.8275862068965517,0.3122238586156112,6,1000.0
oryx,junit,0.4,5432.0,87.0,3478.0,3478.0,85.0,3304.0,0.0,0.432,0.402,0.713,0.839,0.862,0.92,0.966,0.966,0.966,0.966,0.966,10434.0,10523.839,12388.0,0.831,0.188,0.977,0.117,0.001,0.118,0.9770114942528736,0.6402798232695139,6,1000.0
oryx,junit,0.5,5432.0,87.0,3478.0,3478.0,87.0,3145.0,0.421,0.476,0.425,0.54,0.828,0.897,0.977,1.0,1.0,1.0,1.0,1.0,10434.0,10434.0,10434.0,0.828,0.143,1.0,0.117,0.0,0.117,1.0,0.6402798232695139,6,1000.0
oryx,junit,1.0,5432.0,87.0,3478.0,3478.0,85.0,2958.0,0.0,0.426,0.379,0.644,0.851,0.931,0.943,0.977,0.977,0.977,0.977,0.977,10434.0,10523.839,12388.0,0.829,0.139,0.977,0.117,0.001,0.118,0.9770114942528736,0.6402798232695139,6,1000.0
oryx,mct,0.1,6091.0,23.0,3846.0,3846.0,16.0,2502.0,0.0,0.0,0.174,0.478,0.609,0.609,0.696,0.696,0.696,0.696,0.696,0.696,11538.0,12904.522,15957.844,0.585,0.013,0.696,0.264,0.093,0.356,0.6956521739130435,0.6314234115908718,6,1000.0
oryx,mct,0.2,6091.0,23.0,6091.0,6091.0,23.0,5355.0,0.121,0.071,0.087,0.435,0.478,0.609,0.739,0.826,0.826,0.913,1.0,1.0,18273.0,18273.0,18273.0,0.647,0.006,1.0,0.661,0.0,0.661,1.0,1.0,6,1000.0
oryx,mct,0.3,6091.0,23.0,6091.0,6091.0,23.0,5292.0,0.131,0.081,0.13,0.391,0.652,0.652,0.696,0.826,0.913,0.913,1.0,1.0,18273.0,18273.0,18273.0,0.657,0.007,1.0,0.661,0.0,0.661,1.0,1.0,6,1000.0
oryx,mct,0.4,6091.0,23.0,6091.0,6091.0,23.0,5078.0,0.166,0.117,0.174,0.261,0.522,0.565,0.696,0.826,0.913,0.913,1.0,1.0,18273.0,18273.0,18273.0,0.638,0.006,1.0,0.661,0.0,0.661,1.0,1.0,6,1000.0
oryx,mct,0.5,6091.0,23.0,6091.0,6091.0,23.0,4847.0,0.204,0.154,0.13,0.435,0.609,0.652,0.739,0.913,0.913,1.0,1.0,1.0,18273.0,18273.0,18273.0,0.685,0.009,1.0,0.661,0.0,0.661,1.0,1.0,6,1000.0
oryx,mct,1.0,6091.0,23.0,6091.0,6091.0,23.0,4666.0,0.234,0.185,0.304,0.348,0.391,0.565,0.652,0.696,0.913,1.0,1.0,1.0,18273.0,18273.0,18273.0,0.622,0.007,1.0,0.661,0.0,0.661,1.0,1.0,6,1000.0
titan,junit,0.1,5432.0,87.0,2566.0,2566.0,78.0,1940.0,0.0,0.0,0.506,0.759,0.851,0.897,0.897,0.897,0.897,0.897,0.897,0.897,7698.0,8290.966,13407.609,0.805,0.121,0.897,0.064,0.011,0.075,0.896551724137931,0.4723858615611193,6,1000.0
titan,junit,0.2,5432.0,87.0,1883.0,1883.0,74.0,1847.0,0.0,0.0,0.506,0.621,0.839,0.839,0.839,0.839,0.839,0.839,0.839,0.839,5649.0,6709.621,12745.267,0.765,0.069,0.851,0.034,0.022,0.057,0.8505747126436781,0.34664948453608246,6,1000.0
titan,junit,0.3,5432.0,87.0,3478.0,3478.0,85.0,2751.0,0.0,0.444,0.517,0.724,0.862,0.908,0.943,0.977,0.977,0.977,0.977,0.977,10434.0,10523.839,12388.0,0.848,0.08,0.977,0.117,0.001,0.118,0.9770114942528736,0.6402798232695139,6,1000.0
titan,junit,0.4,5432.0,87.0,3478.0,3478.0,85.0,3066.0,0.0,0.435,0.46,0.713,0.816,0.897,0.943,0.977,0.977,0.977,0.977,0.977,10434.0,10523.839,12388.0,0.834,0.076,0.977,0.117,0.001,0.118,0.9770114942528736,0.6402798232695139,6,1000.0
titan,junit,0.5,5432.0,87.0,3478.0,3478.0,85.0,2846.0,0.0,0.489,0.437,0.747,0.851,0.908,0.954,0.977,0.977,0.977,0.977,0.977,10434.0,10523.839,12388.0,0.841,0.06,0.977,0.117,0.001,0.118,0.9770114942528736,0.6402798232695139,6,1000.0
titan,junit,1.0,5432.0,87.0,3478.0,3478.0,85.0,2592.0,0.0,0.502,0.46,0.724,0.862,0.862,0.977,0.977,0.977,0.977,0.977,0.977,10434.0,10523.839,12388.0,0.841,0.067,0.977,0.117,0.001,0.118,0.9770114942528736,0.6402798232695139,6,1000.0
titan,mct,0.1,6091.0,23.0,1105.0,1105.0,10.0,1008.0,0.0,0.0,0.391,0.391,0.391,0.391,0.391,0.391,0.391,0.391,0.391,0.391,3315.0,8951.348,13284.565,0.419,0.027,0.435,0.022,0.319,0.341,0.43478260869565216,0.18141520275816778,6,1000.0
titan,mct,0.2,6091.0,23.0,1526.0,1526.0,11.0,962.0,0.0,0.0,0.435,0.478,0.478,0.478,0.478,0.478,0.478,0.478,0.478,0.478,4578.0,9341.478,13703.542,0.441,0.006,0.478,0.041,0.272,0.314,0.4782608695652174,0.25053357412575933,6,1000.0
titan,mct,0.3,6091.0,23.0,4251.0,4251.0,17.0,3476.0,0.0,0.0,0.304,0.522,0.652,0.696,0.696,0.739,0.739,0.739,0.739,0.739,12753.0,13713.0,16318.0,0.615,0.008,0.739,0.322,0.068,0.39,0.7391304347826086,0.6979149564931867,6,1000.0
titan,mct,0.4,6091.0,23.0,1105.0,1105.0,10.0,499.0,0.0,0.0,0.435,0.435,0.435,0.435,0.435,0.435,0.435,0.435,0.435,0.435,3315.0,8951.348,13284.565,0.42,0.012,0.435,0.022,0.319,0.341,0.43478260869565216,0.18141520275816778,6,1000.0
titan,mct,0.5,6091.0,23.0,2089.0,2089.0,11.0,1273.0,0.0,0.0,0.391,0.435,0.478,0.478,0.478,0.478,0.478,0.478,0.478,0.478,6267.0,10443.0,14267.092,0.44,0.006,0.478,0.078,0.272,0.35,0.4782608695652174,0.342965030372681,6,1000.0
titan,mct,1.0,6091.0,23.0,1105.0,1105.0,11.0,663.0,0.0,0.0,0.391,0.391,0.391,0.391,0.391,0.391,0.391,0.391,0.391,0.391,3315.0,8517.783,13282.131,0.455,0.011,0.478,0.022,0.272,0.294,0.4782608695652174,0.18141520275816778,6,1000.0
