dta_train,dta_test,train_percentage,num_docs,num_rels,num_shown,num_feedback,rels_found,last_rel,wss_100,wss_95,NCG@10,NCG@20,NCG@30,NCG@40,NCG@50,NCG@60,NCG@70,NCG@80,NCG@90,NCG@100,total_cost,total_cost_uniform,total_cost_weighted,norm_area,ap,r,loss_e,loss_r,loss_er,recall,cost,rho,beta
mcMMO,junit,0.1,5432.0,87.0,2089.0,2089.0,75.0,1639.0,0.0,0.0,0.483,0.793,0.839,0.839,0.839,0.839,0.839,0.839,0.839,0.839,6267.0,7189.207,12949.735,0.784,0.083,0.862,0.042,0.019,0.061,0.8620689655172413,0.38457290132547867,6,1000.0
mcMMO,junit,0.2,5432.0,87.0,1372.0,1372.0,66.0,1076.0,0.0,0.0,0.471,0.759,0.759,0.759,0.759,0.759,0.759,0.759,0.759,0.759,4116.0,6076.0,12235.992,0.702,0.081,0.759,0.018,0.058,0.077,0.7586206896551724,0.25257731958762886,6,1000.0
mcMMO,junit,0.3,5432.0,87.0,3144.0,3144.0,82.0,2185.0,0.0,0.0,0.437,0.724,0.805,0.92,0.943,0.943,0.943,0.943,0.943,0.943,9432.0,9694.989,13722.0,0.818,0.062,0.943,0.096,0.003,0.099,0.9425287356321839,0.5787923416789397,6,1000.0
mcMMO,junit,0.4,5432.0,87.0,3846.0,3846.0,85.0,3318.0,0.0,0.358,0.506,0.667,0.816,0.897,0.943,0.954,0.977,0.977,0.977,0.977,11538.0,11610.92,13124.0,0.834,0.085,0.977,0.143,0.001,0.144,0.9770114942528736,0.7080265095729014,6,1000.0
mcMMO,junit,0.5,5432.0,87.0,3144.0,3144.0,82.0,2131.0,0.0,0.0,0.425,0.713,0.851,0.943,0.943,0.943,0.943,0.943,0.943,0.943,9432.0,9694.989,13722.0,0.813,0.063,0.943,0.096,0.003,0.099,0.9425287356321839,0.5787923416789397,6,1000.0
mcMMO,junit,1.0,5432.0,87.0,3144.0,3144.0,82.0,2035.0,0.0,0.0,0.287,0.678,0.828,0.943,0.943,0.943,0.943,0.943,0.943,0.943,9432.0,9694.989,13722.0,0.808,0.081,0.943,0.096,0.003,0.099,0.9425287356321839,0.5787923416789397,6,1000.0
mcMMO,mct,0.1,6091.0,23.0,6091.0,6091.0,23.0,5002.0,0.179,0.129,0.217,0.391,0.565,0.609,0.652,0.739,0.739,0.913,1.0,1.0,18273.0,18273.0,18273.0,0.65,0.007,1.0,0.661,0.0,0.661,1.0,1.0,6,1000.0
mcMMO,mct,0.2,6091.0,23.0,5188.0,5188.0,17.0,3533.0,0.0,0.0,0.217,0.435,0.565,0.609,0.652,0.739,0.739,0.739,0.739,0.739,15564.0,16035.13,17313.562,0.597,0.012,0.739,0.48,0.068,0.548,0.7391304347826086,0.8517484813659497,6,1000.0
mcMMO,mct,0.3,6091.0,23.0,1105.0,1105.0,9.0,606.0,0.0,0.0,0.391,0.391,0.391,0.391,0.391,0.391,0.391,0.391,0.391,0.391,3315.0,9384.913,13285.783,0.372,0.007,0.391,0.022,0.371,0.392,0.391304347826087,0.18141520275816778,6,1000.0
mcMMO,mct,0.4,6091.0,23.0,3144.0,3144.0,15.0,2111.0,0.0,0.0,0.348,0.565,0.609,0.652,0.652,0.652,0.652,0.652,0.652,0.652,9432.0,11482.087,15279.953,0.58,0.013,0.652,0.176,0.121,0.297,0.6521739130434783,0.5161714004268593,6,1000.0
mcMMO,mct,0.5,6091.0,23.0,6091.0,6091.0,23.0,5067.0,0.168,0.118,0.304,0.478,0.565,0.652,0.652,0.739,0.739,0.913,1.0,1.0,18273.0,18273.0,18273.0,0.663,0.02,1.0,0.661,0.0,0.661,1.0,1.0,6,1000.0
mcMMO,mct,1.0,6091.0,23.0,6091.0,6091.0,23.0,4894.0,0.197,0.147,0.217,0.348,0.565,0.609,0.652,0.739,0.739,0.913,1.0,1.0,18273.0,18273.0,18273.0,0.638,0.054,1.0,0.661,0.0,0.661,1.0,1.0,6,1000.0
mct,junit,0.1,5432.0,87.0,2566.0,2566.0,75.0,2059.0,0.0,0.0,0.483,0.69,0.793,0.862,0.862,0.862,0.862,0.862,0.862,0.862,7698.0,8488.621,13427.201,0.769,0.178,0.862,0.064,0.019,0.083,0.8620689655172413,0.4723858615611193,6,1000.0
mct,junit,0.2,5432.0,87.0,1105.0,1105.0,43.0,1009.0,0.0,0.0,0.448,0.494,0.494,0.494,0.494,0.494,0.494,0.494,0.494,0.494,3315.0,7691.736,11969.0,0.48,0.159,0.494,0.012,0.256,0.268,0.4942528735632184,0.2034241531664212,6,1000.0
mct,junit,0.3,5432.0,87.0,1372.0,1372.0,65.0,1214.0,0.0,0.0,0.425,0.736,0.736,0.736,0.736,0.736,0.736,0.736,0.736,0.736,4116.0,6169.333,12235.996,0.687,0.118,0.747,0.018,0.064,0.082,0.7471264367816092,0.25257731958762886,6,1000.0
mct,junit,0.4,5432.0,87.0,1105.0,1105.0,43.0,798.0,0.0,0.0,0.425,0.494,0.494,0.494,0.494,0.494,0.494,0.494,0.494,0.494,3315.0,7691.736,11969.0,0.481,0.178,0.494,0.012,0.256,0.268,0.4942528735632184,0.2034241531664212,6,1000.0
mct,junit,0.5,5432.0,87.0,3144.0,3144.0,78.0,3080.0,0.0,0.0,0.425,0.644,0.851,0.851,0.885,0.885,0.885,0.885,0.885,0.885,9432.0,9905.379,13990.125,0.783,0.145,0.897,0.096,0.011,0.107,0.896551724137931,0.5787923416789397,6,1000.0
mct,junit,1.0,5432.0,87.0,2566.0,2566.0,76.0,1884.0,0.0,0.0,0.425,0.54,0.839,0.874,0.874,0.874,0.874,0.874,0.874,0.874,7698.0,8422.736,13424.402,0.775,0.138,0.874,0.064,0.016,0.08,0.8735632183908046,0.4723858615611193,6,1000.0
neo4j,junit,0.1,5432.0,87.0,3478.0,3478.0,84.0,3132.0,0.0,0.374,0.448,0.655,0.828,0.885,0.943,0.966,0.966,0.966,0.966,0.966,10434.0,10568.759,13365.0,0.825,0.205,0.966,0.117,0.001,0.118,0.9655172413793104,0.6402798232695139,6,1000.0
neo4j,junit,0.2,5432.0,87.0,2566.0,2566.0,77.0,1591.0,0.0,0.0,0.437,0.69,0.885,0.885,0.885,0.885,0.885,0.885,0.885,0.885,7698.0,8356.851,13418.805,0.791,0.075,0.885,0.064,0.013,0.077,0.8850574712643678,0.4723858615611193,6,1000.0
neo4j,junit,0.3,5432.0,87.0,1883.0,1883.0,72.0,1527.0,0.0,0.0,0.425,0.655,0.828,0.828,0.828,0.828,0.828,0.828,0.828,0.828,5649.0,6872.793,12746.567,0.751,0.091,0.828,0.034,0.03,0.064,0.8275862068965517,0.34664948453608246,6,1000.0
neo4j,junit,0.4,5432.0,87.0,2841.0,2841.0,77.0,1893.0,0.0,0.0,0.529,0.713,0.805,0.885,0.885,0.885,0.885,0.885,0.885,0.885,8523.0,9118.632,13694.879,0.794,0.091,0.885,0.078,0.013,0.091,0.8850574712643678,0.5230117820324006,6,1000.0
neo4j,junit,0.5,5432.0,87.0,2841.0,2841.0,79.0,2551.0,0.0,0.0,0.471,0.701,0.874,0.885,0.908,0.908,0.908,0.908,0.908,0.908,8523.0,8999.506,13664.516,0.806,0.107,0.908,0.078,0.008,0.087,0.9080459770114943,0.5230117820324006,6,1000.0
neo4j,junit,1.0,5432.0,87.0,3144.0,3144.0,80.0,2549.0,0.0,0.0,0.471,0.678,0.828,0.885,0.92,0.92,0.92,0.92,0.92,0.92,9432.0,9800.184,13936.5,0.801,0.139,0.92,0.096,0.006,0.102,0.9195402298850575,0.5787923416789397,6,1000.0
neo4j,mct,0.1,6091.0,23.0,6091.0,6091.0,23.0,5692.0,0.066,0.016,0.348,0.478,0.565,0.652,0.696,0.739,0.739,0.739,0.826,1.0,18273.0,18273.0,18273.0,0.629,0.015,1.0,0.661,0.0,0.661,1.0,1.0,6,1000.0
neo4j,mct,0.2,6091.0,23.0,1883.0,1883.0,12.0,1115.0,0.0,0.0,0.304,0.522,0.522,0.522,0.522,0.522,0.522,0.522,0.522,0.522,5649.0,9674.043,14056.781,0.476,0.006,0.522,0.063,0.229,0.292,0.5217391304347826,0.3091446396322443,6,1000.0
neo4j,mct,0.3,6091.0,23.0,1105.0,1105.0,7.0,495.0,0.0,0.0,0.304,0.304,0.304,0.304,0.304,0.304,0.304,0.304,0.304,0.304,3315.0,10252.043,13286.696,0.297,0.01,0.304,0.022,0.484,0.506,0.30434782608695654,0.18141520275816778,6,1000.0
neo4j,mct,0.4,6091.0,23.0,1696.0,1696.0,12.0,1122.0,0.0,0.0,0.304,0.522,0.522,0.522,0.522,0.522,0.522,0.522,0.522,0.522,5088.0,9291.913,13869.416,0.489,0.014,0.522,0.051,0.229,0.28,0.5217391304347826,0.2784436053193236,6,1000.0
neo4j,mct,0.5,6091.0,23.0,1232.0,1232.0,12.0,736.0,0.0,0.0,0.478,0.522,0.522,0.522,0.522,0.522,0.522,0.522,0.522,0.522,3696.0,8343.739,13404.51,0.503,0.038,0.522,0.027,0.229,0.256,0.5217391304347826,0.2022656378263011,6,1000.0
neo4j,mct,1.0,6091.0,23.0,1105.0,1105.0,11.0,631.0,0.0,0.0,0.435,0.435,0.435,0.435,0.435,0.435,0.435,0.435,0.435,0.435,3315.0,8517.783,13282.131,0.457,0.021,0.478,0.022,0.272,0.294,0.4782608695652174,0.18141520275816778,6,1000.0
netty,junit,0.1,5432.0,87.0,2316.0,2316.0,78.0,2063.0,0.0,0.0,0.483,0.678,0.862,0.897,0.897,0.897,0.897,0.897,0.897,0.897,6948.0,7592.69,13155.656,0.798,0.08,0.897,0.052,0.011,0.063,0.896551724137931,0.4263622974963181,6,1000.0
netty,junit,0.2,5432.0,87.0,3478.0,3478.0,83.0,3046.0,0.0,0.389,0.402,0.655,0.839,0.874,0.931,0.954,0.954,0.954,0.954,0.954,10434.0,10613.678,13853.5,0.811,0.063,0.954,0.117,0.002,0.119,0.9540229885057471,0.6402798232695139,6,1000.0
netty,junit,0.3,5432.0,87.0,2566.0,2566.0,78.0,2470.0,0.0,0.0,0.46,0.678,0.805,0.874,0.874,0.874,0.874,0.874,0.874,0.874,7698.0,8290.966,13407.609,0.795,0.128,0.897,0.064,0.011,0.075,0.896551724137931,0.4723858615611193,6,1000.0
netty,junit,0.4,5432.0,87.0,4697.0,4697.0,87.0,3803.0,0.3,0.362,0.425,0.667,0.724,0.874,0.908,0.954,0.989,1.0,1.0,1.0,14091.0,14091.0,14091.0,0.816,0.085,1.0,0.214,0.0,0.214,1.0,0.8646907216494846,6,1000.0
netty,junit,0.5,5432.0,87.0,4251.0,4251.0,87.0,3847.0,0.292,0.383,0.494,0.678,0.828,0.862,0.897,0.954,0.989,0.989,0.989,0.989,12753.0,12753.0,12753.0,0.83,0.108,1.0,0.175,0.0,0.175,1.0,0.7825846833578792,6,1000.0
netty,junit,1.0,5432.0,87.0,4697.0,4697.0,87.0,4006.0,0.263,0.274,0.46,0.644,0.759,0.805,0.874,0.931,0.954,1.0,1.0,1.0,14091.0,14091.0,14091.0,0.808,0.096,1.0,0.214,0.0,0.214,1.0,0.8646907216494846,6,1000.0
netty,mct,0.1,6091.0,23.0,6091.0,6091.0,23.0,5411.0,0.112,0.062,0.217,0.391,0.435,0.609,0.609,0.609,0.826,0.826,1.0,1.0,18273.0,18273.0,18273.0,0.605,0.007,1.0,0.661,0.0,0.661,1.0,1.0,6,1000.0
netty,mct,0.2,6091.0,23.0,1526.0,1526.0,13.0,917.0,0.0,0.0,0.478,0.565,0.565,0.565,0.565,0.565,0.565,0.565,0.565,0.565,4578.0,8547.565,13690.168,0.522,0.009,0.565,0.041,0.189,0.231,0.5652173913043478,0.25053357412575933,6,1000.0
netty,mct,0.3,6091.0,23.0,2841.0,2841.0,16.0,2308.0,0.0,0.0,0.304,0.565,0.652,0.696,0.696,0.696,0.696,0.696,0.696,0.696,8523.0,10501.261,14921.438,0.614,0.026,0.696,0.144,0.093,0.236,0.6956521739130435,0.466425874240683,6,1000.0
netty,mct,0.4,6091.0,23.0,1105.0,1105.0,11.0,991.0,0.0,0.0,0.391,0.391,0.391,0.391,0.391,0.391,0.391,0.391,0.391,0.391,3315.0,8517.783,13282.131,0.453,0.011,0.478,0.022,0.272,0.294,0.4782608695652174,0.18141520275816778,6,1000.0
netty,mct,0.5,6091.0,23.0,1105.0,1105.0,12.0,568.0,0.0,0.0,0.522,0.522,0.522,0.522,0.522,0.522,0.522,0.522,0.522,0.522,3315.0,8084.217,13277.262,0.488,0.008,0.522,0.022,0.229,0.25,0.5217391304347826,0.18141520275816778,6,1000.0
netty,mct,1.0,6091.0,23.0,1105.0,1105.0,13.0,592.0,0.0,0.0,0.565,0.565,0.565,0.565,0.565,0.565,0.565,0.565,0.565,0.565,3315.0,7650.652,13267.523,0.538,0.014,0.565,0.022,0.189,0.211,0.5652173913043478,0.18141520275816778,6,1000.0
orientdb,junit,0.1,5432.0,87.0,3478.0,3478.0,85.0,3347.0,0.0,0.416,0.494,0.724,0.851,0.908,0.943,0.966,0.966,0.966,0.966,0.966,10434.0,10523.839,12388.0,0.841,0.118,0.977,0.117,0.001,0.118,0.9770114942528736,0.6402798232695139,6,1000.0
orientdb,junit,0.2,5432.0,87.0,2566.0,2566.0,78.0,2105.0,0.0,0.0,0.494,0.609,0.782,0.897,0.897,0.897,0.897,0.897,0.897,0.897,7698.0,8290.966,13407.609,0.793,0.144,0.897,0.064,0.011,0.075,0.896551724137931,0.4723858615611193,6,1000.0
orientdb,junit,0.3,5432.0,87.0,1105.0,1105.0,54.0,961.0,0.0,0.0,0.494,0.621,0.621,0.621,0.621,0.621,0.621,0.621,0.621,0.621,3315.0,6597.552,11969.0,0.591,0.083,0.621,0.012,0.144,0.156,0.6206896551724138,0.2034241531664212,6,1000.0
orientdb,junit,0.4,5432.0,87.0,4251.0,4251.0,85.0,3116.0,0.0,0.377,0.437,0.609,0.782,0.828,0.92,0.977,0.977,0.977,0.977,0.977,12753.0,12807.299,13934.0,0.816,0.1,0.977,0.175,0.001,0.176,0.9770114942528736,0.7825846833578792,6,1000.0
orientdb,junit,0.5,5432.0,87.0,2841.0,2841.0,79.0,2230.0,0.0,0.0,0.517,0.713,0.77,0.897,0.908,0.908,0.908,0.908,0.908,0.908,8523.0,8999.506,13664.516,0.806,0.158,0.908,0.078,0.008,0.087,0.9080459770114943,0.5230117820324006,6,1000.0
orientdb,junit,1.0,5432.0,87.0,5188.0,5188.0,87.0,4502.0,0.171,0.301,0.494,0.667,0.759,0.851,0.897,0.92,0.977,0.977,1.0,1.0,15564.0,15564.0,15564.0,0.819,0.121,1.0,0.261,0.0,0.261,1.0,0.9550810014727541,6,1000.0
orientdb,mct,0.1,6091.0,23.0,1883.0,1883.0,12.0,1374.0,0.0,0.0,0.435,0.478,0.522,0.522,0.522,0.522,0.522,0.522,0.522,0.522,5649.0,9674.043,14056.781,0.493,0.03,0.522,0.063,0.229,0.292,0.5217391304347826,0.3091446396322443,6,1000.0
orientdb,mct,0.2,6091.0,23.0,1105.0,1105.0,11.0,631.0,0.0,0.0,0.435,0.435,0.435,0.435,0.435,0.435,0.435,0.435,0.435,0.435,3315.0,8517.783,13282.131,0.463,0.036,0.478,0.022,0.272,0.294,0.4782608695652174,0.18141520275816778,6,1000.0
orientdb,mct,0.3,6091.0,23.0,1105.0,1105.0,12.0,1077.0,0.0,0.0,0.478,0.478,0.478,0.478,0.478,0.478,0.478,0.478,0.478,0.478,3315.0,8084.217,13277.262,0.5,0.031,0.522,0.022,0.229,0.25,0.5217391304347826,0.18141520275816778,6,1000.0
orientdb,mct,0.4,6091.0,23.0,1232.0,1232.0,13.0,733.0,0.0,0.0,0.478,0.565,0.565,0.565,0.565,0.565,0.565,0.565,0.565,0.565,3696.0,7921.217,13395.02,0.542,0.047,0.565,0.027,0.189,0.216,0.5652173913043478,0.2022656378263011,6,1000.0
orientdb,mct,0.5,6091.0,23.0,1232.0,1232.0,13.0,890.0,0.0,0.0,0.478,0.565,0.565,0.565,0.565,0.565,0.565,0.565,0.565,0.565,3696.0,7921.217,13395.02,0.542,0.039,0.565,0.027,0.189,0.216,0.5652173913043478,0.2022656378263011,6,1000.0
orientdb,mct,1.0,6091.0,23.0,1105.0,1105.0,13.0,1066.0,0.0,0.0,0.478,0.478,0.478,0.478,0.478,0.478,0.478,0.478,0.478,0.478,3315.0,7650.652,13267.523,0.541,0.037,0.565,0.022,0.189,0.211,0.5652173913043478,0.18141520275816778,6,1000.0
oryx,junit,0.1,5432.0,87.0,2089.0,2089.0,74.0,2079.0,0.0,0.0,0.483,0.759,0.816,0.816,0.816,0.816,0.816,0.816,0.816,0.816,6267.0,7266.057,12951.368,0.773,0.17,0.851,0.042,0.022,0.065,0.8505747126436781,0.38457290132547867,6,1000.0
oryx,junit,0.2,5432.0,87.0,3478.0,3478.0,84.0,3088.0,0.0,0.382,0.437,0.69,0.816,0.874,0.943,0.966,0.966,0.966,0.966,0.966,10434.0,10568.759,13365.0,0.83,0.119,0.966,0.117,0.001,0.118,0.9655172413793104,0.6402798232695139,6,1000.0
oryx,junit,0.3,5432.0,87.0,1526.0,1526.0,62.0,1229.0,0.0,0.0,0.483,0.69,0.69,0.69,0.69,0.69,0.69,0.69,0.69,0.69,4578.0,6822.828,12390.0,0.668,0.15,0.713,0.023,0.083,0.105,0.7126436781609196,0.2809278350515464,6,1000.0
oryx,junit,0.4,5432.0,87.0,3144.0,3144.0,83.0,2846.0,0.0,0.426,0.368,0.655,0.862,0.885,0.931,0.931,0.931,0.931,0.931,0.931,9432.0,9642.391,13436.0,0.814,0.149,0.954,0.096,0.002,0.098,0.9540229885057471,0.5787923416789397,6,1000.0
oryx,junit,0.5,5432.0,87.0,3478.0,3478.0,83.0,2774.0,0.0,0.439,0.368,0.713,0.862,0.908,0.931,0.954,0.954,0.954,0.954,0.954,10434.0,10613.678,13853.5,0.822,0.135,0.954,0.117,0.002,0.119,0.9540229885057471,0.6402798232695139,6,1000.0
oryx,junit,1.0,5432.0,87.0,3478.0,3478.0,85.0,2958.0,0.0,0.426,0.379,0.644,0.851,0.931,0.943,0.977,0.977,0.977,0.977,0.977,10434.0,10523.839,12388.0,0.829,0.139,0.977,0.117,0.001,0.118,0.9770114942528736,0.6402798232695139,6,1000.0
oryx,mct,0.1,6091.0,23.0,1696.0,1696.0,9.0,868.0,0.0,0.0,0.13,0.391,0.391,0.391,0.391,0.391,0.391,0.391,0.391,0.391,5088.0,10438.435,13876.927,0.352,0.004,0.391,0.051,0.371,0.422,0.391304347826087,0.2784436053193236,6,1000.0
oryx,mct,0.2,6091.0,23.0,6091.0,6091.0,23.0,5363.0,0.12,0.07,0.261,0.348,0.391,0.478,0.565,0.565,0.739,0.913,1.0,1.0,18273.0,18273.0,18273.0,0.569,0.008,1.0,0.661,0.0,0.661,1.0,1.0,6,1000.0
oryx,mct,0.3,6091.0,23.0,6091.0,6091.0,23.0,5279.0,0.133,0.083,0.087,0.391,0.565,0.609,0.609,0.826,0.826,0.913,1.0,1.0,18273.0,18273.0,18273.0,0.648,0.006,1.0,0.661,0.0,0.661,1.0,1.0,6,1000.0
oryx,mct,0.4,6091.0,23.0,2316.0,2316.0,12.0,1363.0,0.0,0.0,0.087,0.304,0.522,0.522,0.522,0.522,0.522,0.522,0.522,0.522,6948.0,10558.87,14490.627,0.439,0.003,0.522,0.096,0.229,0.324,0.5217391304347826,0.3802331308487933,6,1000.0
oryx,mct,0.5,6091.0,23.0,6091.0,6091.0,23.0,4973.0,0.184,0.134,0.13,0.304,0.478,0.478,0.652,0.652,0.826,0.913,1.0,1.0,18273.0,18273.0,18273.0,0.593,0.005,1.0,0.661,0.0,0.661,1.0,1.0,6,1000.0
oryx,mct,1.0,6091.0,23.0,6091.0,6091.0,23.0,4666.0,0.234,0.185,0.304,0.348,0.391,0.565,0.652,0.696,0.913,1.0,1.0,1.0,18273.0,18273.0,18273.0,0.622,0.007,1.0,0.661,0.0,0.661,1.0,1.0,6,1000.0
titan,junit,0.1,5432.0,87.0,2566.0,2566.0,79.0,2088.0,0.0,0.0,0.425,0.621,0.862,0.908,0.908,0.908,0.908,0.908,0.908,0.908,7698.0,8225.08,13385.219,0.798,0.071,0.908,0.064,0.008,0.072,0.9080459770114943,0.4723858615611193,6,1000.0
titan,junit,0.2,5432.0,87.0,2566.0,2566.0,81.0,2564.0,0.0,0.0,0.483,0.667,0.897,0.908,0.908,0.908,0.908,0.908,0.908,0.908,7698.0,8093.31,13250.875,0.82,0.075,0.931,0.064,0.005,0.069,0.9310344827586207,0.4723858615611193,6,1000.0
titan,junit,0.3,5432.0,87.0,1526.0,1526.0,72.0,1386.0,0.0,0.0,0.483,0.713,0.713,0.713,0.713,0.713,0.713,0.713,0.713,0.713,4578.0,5924.897,12389.523,0.752,0.075,0.828,0.023,0.03,0.052,0.8275862068965517,0.2809278350515464,6,1000.0
titan,junit,0.4,5432.0,87.0,2089.0,2089.0,75.0,1958.0,0.0,0.0,0.494,0.77,0.851,0.851,0.851,0.851,0.851,0.851,0.851,0.851,6267.0,7189.207,12949.735,0.775,0.059,0.862,0.042,0.019,0.061,0.8620689655172413,0.38457290132547867,6,1000.0
titan,junit,0.5,5432.0,87.0,3144.0,3144.0,83.0,3031.0,0.0,0.392,0.506,0.69,0.874,0.897,0.931,0.931,0.931,0.931,0.931,0.931,9432.0,9642.391,13436.0,0.828,0.065,0.954,0.096,0.002,0.098,0.9540229885057471,0.5787923416789397,6,1000.0
titan,junit,1.0,5432.0,87.0,3478.0,3478.0,85.0,2592.0,0.0,0.502,0.46,0.724,0.862,0.862,0.977,0.977,0.977,0.977,0.977,0.977,10434.0,10523.839,12388.0,0.841,0.067,0.977,0.117,0.001,0.118,0.9770114942528736,0.6402798232695139,6,1000.0
titan,mct,0.1,6091.0,23.0,1105.0,1105.0,11.0,1010.0,0.0,0.0,0.435,0.435,0.435,0.435,0.435,0.435,0.435,0.435,0.435,0.435,3315.0,8517.783,13282.131,0.454,0.01,0.478,0.022,0.272,0.294,0.4782608695652174,0.18141520275816778,6,1000.0
titan,mct,0.2,6091.0,23.0,3478.0,3478.0,16.0,2316.0,0.0,0.0,0.348,0.522,0.565,0.696,0.696,0.696,0.696,0.696,0.696,0.696,10434.0,12024.522,15578.344,0.596,0.018,0.696,0.216,0.093,0.308,0.6956521739130435,0.5710064028895091,6,1000.0
titan,mct,0.3,6091.0,23.0,3478.0,3478.0,16.0,2191.0,0.0,0.0,0.217,0.522,0.565,0.696,0.696,0.696,0.696,0.696,0.696,0.696,10434.0,12024.522,15578.344,0.586,0.054,0.696,0.216,0.093,0.308,0.6956521739130435,0.5710064028895091,6,1000.0
titan,mct,0.4,6091.0,23.0,1105.0,1105.0,11.0,771.0,0.0,0.0,0.435,0.435,0.435,0.435,0.435,0.435,0.435,0.435,0.435,0.435,3315.0,8517.783,13282.131,0.455,0.009,0.478,0.022,0.272,0.294,0.4782608695652174,0.18141520275816778,6,1000.0
titan,mct,0.5,6091.0,23.0,1105.0,1105.0,11.0,1044.0,0.0,0.0,0.435,0.435,0.435,0.435,0.435,0.435,0.435,0.435,0.435,0.435,3315.0,8517.783,13282.131,0.455,0.01,0.478,0.022,0.272,0.294,0.4782608695652174,0.18141520275816778,6,1000.0
titan,mct,1.0,6091.0,23.0,1105.0,1105.0,11.0,663.0,0.0,0.0,0.391,0.391,0.391,0.391,0.391,0.391,0.391,0.391,0.391,0.391,3315.0,8517.783,13282.131,0.455,0.011,0.478,0.022,0.272,0.294,0.4782608695652174,0.18141520275816778,6,1000.0
