ID,Line,Column,EndLine,EndColumn,CC,CCL,CCO,CI,CLC,CLLC,LDC,LLDC,LCOM5,NL,NLE,WMC,CBO,CBOI,NII,NOI,RFC,AD,CD,CLOC,DLOC,PDA,PUA,TCD,TCLOC,DIT,NOA,NOC,NOD,NOP,LLOC,LOC,NA,NG,NLA,NLG,NLM,NLPA,NLPM,NLS,NM,NOS,NPA,NPM,NS,TLLOC,TLOC,TNA,TNG,TNLA,TNLG,TNLM,TNLPA,TNLPM,TNLS,TNM,TNOS,TNPA,TNPM,TNS,WarningBlocker,WarningCritical,WarningInfo,WarningMajor,WarningMinor,Android Rules,Basic Rules,Brace Rules,Clone Implementation Rules,Clone Metric Rules,Code Size Rules,Cohesion Metric Rules,Comment Rules,Complexity Metric Rules,Controversial Rules,Coupling Metric Rules,Coupling Rules,Design Rules,Documentation Metric Rules,Empty Code Rules,Finalizer Rules,Import Statement Rules,Inheritance Metric Rules,J2EE Rules,JUnit Rules,Jakarta Commons Logging Rules,Java Logging Rules,JavaBean Rules,MigratingToJUnit4 Rules,Migration Rules,Migration13 Rules,Migration14 Rules,Migration15 Rules,Naming Rules,Optimization Rules,Security Code Guideline Rules,Size Metric Rules,Strict Exception Rules,String and StringBuffer Rules,Type Resolution Rules,Unnecessary and Unused Code Rules,Vulnerability Rules,Number of bugs
L1648,41,1,137,2,0,0,0,0,0,0,0,0,3,2,2,13,13,3,0,24,28,0.5,0.0987654,8,3,1,1,0.0987654,8,4,4,0,0,1,73,97,11,8,4,0,4,3,1,0,34,42,4,5,0,73,97,11,8,4,0,4,3,1,0,34,42,4,5,0,0,0,18,1,3,0,0,0,0,0,0,1,0,0,0,2,0,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,1,0,0,1
L2037,37,1,119,2,0,0,0,0,0,0,0,0,1,3,3,13,6,3,5,7,11,0,0,0,0,0,3,0,0,0,0,0,0,0,66,83,4,2,4,2,4,0,2,0,4,39,0,2,0,66,83,4,2,4,2,4,0,2,0,4,39,0,2,0,0,0,11,1,7,0,0,0,0,0,0,0,0,0,1,0,0,1,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
L2945,37,41,42,9,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,6,6,0,0,0,0,1,0,1,0,1,1,0,1,0,6,6,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L2950,43,41,48,9,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,2,0,0,0,0,0,2,0,0,0,0,0,0,0,6,6,0,0,0,0,1,0,1,0,1,1,0,1,0,6,6,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L2942,50,3,61,4,0,0,0,0,0,0,0,0,0,0,0,3,0,3,2,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,12,12,1,1,1,1,3,0,0,0,3,3,0,0,0,12,12,1,1,1,1,3,0,0,0,3,3,0,0,0,0,0,9,2,2,0,0,0,0,0,0,0,0,0,1,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
L2962,66,46,75,8,0,0,0,0,0,0,0,0,1,1,1,2,1,0,0,1,2,0,0,0,0,0,2,0,0,0,0,0,0,0,10,10,0,0,0,0,1,0,1,0,1,4,0,1,0,10,10,0,0,0,0,1,0,1,0,1,4,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L2965,76,46,85,8,0,0,0,0,0,0,0,0,1,1,1,2,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,10,10,0,0,0,0,1,0,1,0,1,4,0,1,0,10,10,0,0,0,0,1,0,1,0,1,4,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L2975,88,63,97,8,0,0,0,0,0,0,0,0,1,1,1,2,1,0,0,1,2,0,0,0,0,0,2,0,0,0,0,0,0,0,10,10,0,0,0,0,1,0,1,0,1,4,0,1,0,10,10,0,0,0,0,1,0,1,0,1,4,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L2980,98,63,107,8,0,0,0,0,0,0,0,0,1,1,1,2,2,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,10,10,0,0,0,0,1,0,1,0,1,4,0,1,0,10,10,0,0,0,0,1,0,1,0,1,4,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L2983,112,51,117,8,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,2,0,0,0,0,0,2,0,0,0,0,0,0,0,6,6,0,0,0,0,1,0,1,0,1,1,0,1,0,6,6,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L2986,118,51,123,8,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,6,6,0,0,0,0,1,0,1,0,1,1,0,1,0,6,6,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L2992,30,51,35,8,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,6,6,0,0,0,0,1,0,1,0,1,1,0,1,0,6,6,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L3996,86,88,93,6,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,8,8,0,0,0,0,1,0,1,0,1,1,0,1,0,8,8,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L4055,291,67,313,10,0,0,0,0,0,0,0,0,1,2,2,3,8,0,0,4,5,0,0,0,0,0,2,0,0,0,0,0,0,0,23,23,0,0,0,0,1,0,1,0,1,10,0,1,0,23,23,0,0,0,0,1,0,1,0,1,10,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L644,415,3,543,4,0.241135,1,6,1,0.147287,0.206897,19,18,1,5,5,16,7,1,1,10,13,0,0.209091,23,7,0,2,0.209091,23,0,0,0,0,0,87,129,5,0,5,0,3,0,1,0,3,62,0,1,0,87,129,5,0,5,0,3,0,1,0,3,62,0,1,0,0,0,22,0,8,0,0,0,0,11,0,0,0,3,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0
L2296,80,60,108,10,0,0,0,0,0,0,0,0,1,3,3,4,9,0,0,10,11,0,0,0,0,0,2,0,0,0,0,0,0,0,29,29,0,0,0,0,1,0,1,0,1,15,0,1,0,29,29,0,0,0,0,1,0,1,0,1,15,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L2336,89,60,119,10,0,0,0,0,0,0,0,0,1,3,3,5,10,0,0,10,11,0,0,0,0,0,2,0,0,0,0,0,0,0,31,31,0,0,0,0,1,0,1,0,1,16,0,1,0,31,31,0,0,0,0,1,0,1,0,1,16,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L3776,158,58,180,8,0,0,0,0,0,0,0,0,1,2,2,2,6,0,0,6,7,0,0,0,0,0,2,0,0,0,0,0,0,0,20,23,0,0,0,0,1,0,1,0,1,12,0,1,0,20,23,0,0,0,0,1,0,1,0,1,12,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L3786,195,58,216,8,0,0,0,0,0,0,0,0,1,2,2,2,6,0,0,8,9,0,0,0,0,0,2,0,0,0,0,0,0,0,22,22,0,0,0,0,1,0,1,0,1,14,0,1,0,22,22,0,0,0,0,1,0,1,0,1,14,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L3803,253,58,271,8,0,0,0,0,0,0,0,0,1,2,2,2,5,0,0,7,8,0,0,0,0,0,2,0,0,0,0,0,0,0,19,19,0,0,0,0,1,0,1,0,1,11,0,1,0,19,19,0,0,0,0,1,0,1,0,1,11,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L6009,645,5,678,6,0,0,0,0,0,0,0,0,1,1,1,7,1,1,0,1,5,0,0,0,0,0,4,0,0,0,0,0,0,0,28,34,2,0,2,0,4,0,3,0,4,11,0,3,0,28,34,2,0,2,0,4,0,3,0,4,11,0,3,0,0,0,11,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L6781,41,44,48,6,1,1,1,1,1,1,8,8,1,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,8,8,0,0,0,0,1,0,1,0,1,3,0,1,0,8,8,0,0,0,0,1,0,1,0,1,3,0,1,0,0,0,15,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L6790,57,44,64,6,1,1,1,1,1,1,8,8,1,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,8,8,0,0,0,0,1,0,1,0,1,3,0,1,0,8,8,0,0,0,0,1,0,1,0,1,3,0,1,0,0,0,15,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L6796,72,68,77,6,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,6,6,0,0,0,0,1,0,1,0,1,1,0,1,0,6,6,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L6817,46,62,55,10,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,10,10,0,0,0,0,1,0,1,0,1,6,0,1,0,10,10,0,0,0,0,1,0,1,0,1,6,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L7190,37,97,43,8,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,7,7,0,0,0,0,1,0,1,0,1,2,0,1,0,7,7,0,0,0,0,1,0,1,0,1,2,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L7919,81,44,88,8,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,8,8,0,0,0,0,1,0,1,0,1,3,0,1,0,8,8,0,0,0,0,1,0,1,0,1,3,0,1,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
L7945,23,1,55,2,0,0,0,0,0,0,0,0,1,1,1,5,3,1,2,1,5,0,0,0,0,0,5,0,0,1,1,0,0,1,27,33,4,0,4,0,4,0,4,0,4,9,0,4,0,27,33,4,0,4,0,4,0,4,0,4,9,0,4,0,0,0,11,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
L7970,22,1,134,2,0,0,0,0,0,0,0,0,1,1,1,22,3,2,2,1,22,0,0,0,0,0,22,0,0,1,1,0,0,1,91,113,1,14,1,14,21,0,21,0,21,25,0,21,0,91,113,1,14,1,14,21,0,21,0,21,25,0,21,0,0,0,49,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
L7965,31,1,105,2,0,0,0,0,0,0,0,0,1,1,1,17,4,2,2,1,10,0,0,0,0,0,8,0,0,1,1,0,0,1,61,71,3,7,3,7,9,0,7,0,9,22,0,7,0,65,75,3,7,3,7,10,0,8,0,10,23,0,8,0,0,0,27,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
L8060,26,1,54,2,0,0,0,0,0,0,0,0,1,2,2,9,3,1,1,5,7,0,0,0,0,0,2,0,0,0,0,0,0,0,27,29,0,0,0,0,2,0,1,0,2,14,0,1,0,27,29,0,0,0,0,2,0,1,0,2,14,0,1,0,0,0,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L8119,22,1,48,2,0,0,0,0,0,0,0,0,1,0,0,4,4,1,1,1,5,0,0,0,0,0,5,0,0,1,1,0,0,1,22,27,3,0,3,0,4,0,4,0,4,6,0,4,0,22,27,3,0,3,0,4,0,4,0,4,6,0,4,0,0,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
L7610,28,1,146,2,0,0,0,0,0,0,0,0,1,1,1,23,6,4,4,4,25,0,0,0,0,0,22,0,0,1,1,0,0,1,97,119,1,13,1,13,21,0,21,0,21,29,0,21,0,97,119,1,13,1,13,21,0,21,0,21,29,0,21,0,0,0,49,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
L8133,28,1,73,2,0,0,0,0,0,0,0,0,1,1,1,8,4,1,1,1,8,0,0,0,0,0,8,0,0,1,1,0,0,1,38,46,2,4,2,4,7,0,7,0,7,16,0,7,0,38,46,2,4,2,4,7,0,7,0,7,16,0,7,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L8255,38,3,65,4,0,0,0,0,0,0,0,0,1,0,0,5,2,2,1,1,6,0,0,0,0,0,6,0,0,0,0,0,0,0,22,28,1,0,1,0,5,0,5,0,5,9,0,5,0,22,28,1,0,1,0,5,0,5,0,5,9,0,5,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L8283,96,3,140,4,0,0,0,0,0,0,0,0,1,1,1,11,6,6,7,7,17,0,0,0,0,0,11,0,0,0,0,0,0,0,35,45,1,0,1,0,10,0,10,0,10,14,0,10,0,35,45,1,0,1,0,10,0,10,0,10,14,0,10,0,0,0,23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L8409,142,3,167,4,0,0,0,0,0,0,0,0,1,0,0,4,2,1,2,0,4,0,0,0,0,0,4,0,0,1,1,0,0,1,22,26,3,0,3,0,4,0,3,0,4,6,0,3,0,22,26,3,0,3,0,4,0,3,0,4,6,0,3,0,0,0,11,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
L8547,27,1,130,2,0,0,0,0,0,0,0,0,2,0,0,21,5,4,4,2,22,0,0,0,0,0,21,0,0,1,1,0,0,1,82,104,1,14,1,14,20,0,20,0,20,21,0,20,0,82,104,1,14,1,14,20,0,20,0,20,21,0,20,0,0,0,47,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
L8669,123,3,198,4,0,0,0,0,0,0,0,0,2,3,2,14,1,1,1,1,6,0,0.0434783,3,0,0,5,0.0434783,3,0,0,0,0,0,66,76,6,0,6,0,5,0,4,0,5,33,0,4,0,66,76,6,0,6,0,5,0,4,0,5,33,0,4,0,0,0,15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
L8677,200,3,231,4,0,0,0,0,0,0,0,0,1,3,2,7,0,1,1,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,28,32,2,0,2,0,3,0,2,0,3,12,0,2,0,28,32,2,0,2,0,3,0,2,0,3,12,0,2,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L8864,31,3,57,4,0,0,0,0,0,0,0,0,1,0,0,5,1,1,1,1,6,0,0,0,0,0,6,0,0,0,0,0,0,0,22,27,2,0,2,0,5,0,5,0,5,5,0,5,0,22,27,2,0,2,0,5,0,5,0,5,5,0,5,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L8989,133,3,145,4,0,0,0,0,0,0,0,0,1,0,0,2,4,1,1,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,11,13,1,0,1,0,2,0,0,0,2,3,0,0,0,11,13,1,0,1,0,2,0,0,0,2,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L8998,147,3,172,4,0,0,0,0,0,0,0,0,1,1,1,4,6,1,1,2,5,0,0,0,0,0,3,0,0,1,1,0,0,1,22,26,4,1,2,0,3,0,2,0,7,8,0,6,0,22,26,4,1,2,0,3,0,2,0,7,8,0,6,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L9004,174,3,215,4,0,0,0,0,0,0,0,0,1,3,3,8,4,1,1,6,9,0,0,0,0,0,3,0,0,1,1,0,0,1,39,42,6,1,4,0,3,0,2,0,7,19,0,6,0,39,42,6,1,4,0,3,0,2,0,7,19,0,6,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L9157,87,3,139,4,0,0,0,0,0,0,0,0,1,4,4,11,2,1,1,6,9,0,0,0,0,0,3,0,0,0,0,0,0,0,49,53,3,0,3,0,3,0,2,0,3,25,0,2,0,49,53,3,0,3,0,3,0,2,0,3,25,0,2,0,0,0,11,0,1,0,0,0,0,0,0,0,0,2,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L9183,141,3,161,4,0,0,0,0,0,0,0,0,1,2,2,5,4,1,1,6,8,0,0,0,0,0,2,0,0,0,0,0,0,0,19,21,1,0,1,0,2,0,1,0,2,10,0,1,0,19,21,1,0,1,0,2,0,1,0,2,10,0,1,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L9164,163,3,175,4,0,0,0,0,0,0,0,0,1,0,0,2,2,1,1,1,3,0,0,0,0,0,2,0,0,0,0,0,0,0,10,13,1,0,1,0,2,0,1,0,2,2,0,1,0,10,13,1,0,1,0,2,0,1,0,2,2,0,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L9169,177,3,192,4,0,0,0,0,0,0,0,0,1,1,1,3,2,1,1,3,5,0,0,0,0,0,2,0,0,0,0,0,0,0,14,16,1,0,1,0,2,0,1,0,2,7,0,1,0,14,16,1,0,1,0,2,0,1,0,2,7,0,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L7374,66,78,81,6,0,0,0,0,0,0,0,0,1,1,1,3,2,0,0,1,3,0,0,0,0,0,3,0,0,0,0,0,0,0,13,16,1,0,1,0,2,0,2,0,2,3,0,2,0,13,16,1,0,1,0,2,0,2,0,2,3,0,2,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L8098,75,28,90,6,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,1,4,0,0,0,0,0,4,0,0,1,1,0,0,1,14,16,0,0,0,0,3,0,3,0,3,3,0,3,0,14,16,0,0,0,0,3,0,3,0,3,3,0,3,0,0,0,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L8110,99,28,114,6,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,1,4,0,0,0,0,0,4,0,0,1,1,0,0,1,14,16,0,0,0,0,3,0,3,0,3,3,0,3,0,14,16,0,0,0,0,3,0,3,0,3,3,0,3,0,0,0,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L8392,60,70,65,6,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,2,0,0,0,0,0,2,0,0,0,0,0,0,0,6,6,0,0,0,0,1,0,1,0,1,1,0,1,0,6,6,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L8618,61,59,64,10,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,4,4,0,0,0,0,1,0,1,0,1,1,0,1,0,4,4,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L8639,81,60,86,10,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,6,6,0,0,0,0,1,0,1,0,1,1,0,1,0,6,6,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L8684,115,111,120,6,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,6,6,0,0,0,0,1,0,1,0,1,1,0,1,0,6,6,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L9154,53,49,59,10,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,1,2,0,0,0,0,0,2,0,0,0,0,0,0,0,7,7,0,0,0,0,1,0,1,0,1,2,0,1,0,7,7,0,0,0,0,1,0,1,0,1,2,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L9180,77,41,82,10,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,1,2,0,0,0,0,0,2,0,0,0,0,0,0,0,6,6,0,0,0,0,1,0,1,0,1,1,0,1,0,6,6,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L9243,49,36,69,10,0,0,0,0,0,0,0,0,1,2,2,3,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,20,21,0,0,0,0,1,0,1,0,1,9,0,1,0,20,21,0,0,0,0,1,0,1,0,1,9,0,1,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L9263,70,36,86,10,0,0,0,0,0,0,0,0,1,2,2,2,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,17,17,0,0,0,0,1,0,1,0,1,8,0,1,0,17,17,0,0,0,0,1,0,1,0,1,8,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L9308,109,82,118,8,0,0,0,0,0,0,0,0,1,1,1,2,1,0,0,0,1,0,0,0,0,0,2,0,0,1,1,0,0,1,10,10,0,0,0,0,1,0,1,0,3,3,0,3,0,10,10,0,0,0,0,1,0,1,0,3,3,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
